input_version,setup,cn_ad_auc,3class_acc,3class_macro_auc,mci_conv_auc,r2_d_mod3,pearson_d_mod3,alignment_spearman
raw,setup1,0.8632080054405906,0.49743589743589745,0.6567107441458839,0.5,0.17774837212980488,0.4617333304225948,
raw,setup2,0.7730496453900709,0.44358974358974357,0.5922360617933061,0.41904761904761906,0.08772202890947434,,
raw,setup3,0.7840279801807053,0.4717948717948718,0.6525776656845993,0.5333333333333333,-0.0007690838994254268,0.3686111620847938,0.08325084656408975
raw,setup4,0.8395025745652385,0.4358974358974359,0.5963132660587226,0.5452380952380953,0.026551967427731693,,
combat,setup1,0.792868940056349,0.46153846153846156,0.6272028596358631,0.49523809523809526,-0.07856127864506002,0.29761162936941227,
combat,setup2,0.7372000388613621,0.4205128205128205,0.562621832255096,0.5952380952380952,-0.02896082029549696,,
combat,setup3,0.7589624016321772,0.4025641025641026,0.5874317724231332,0.5666666666666667,-0.10806344114951205,0.2707710012692597,-0.01672544248761055
combat,setup4,0.7761585543573303,0.4666666666666667,0.6120415675584926,0.5928571428571429,-0.09973674313046299,,
