epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,305.55617964895146,305.5577248021176,-0.0015454103428821423,hybrid_basic,1.0,1.0,10.0,,1.0
2,257.5220987420333,257.52568455746297,-0.0035841881824461254,hybrid_basic,1.0,1.0,10.0,,1.0
3,242.4138055098684,242.4250801487973,-0.0112767164338086,hybrid_basic,1.0,1.0,10.0,,1.0
4,232.73791423596833,232.7480340254934,-0.010119391157978067,hybrid_basic,1.0,1.0,10.0,,1.0
5,220.3727135909231,220.3838902523643,-0.011177278283101163,hybrid_basic,1.0,1.0,10.0,,1.0
6,208.12980330617805,208.14979553222656,-0.019991316642661235,hybrid_basic,1.0,1.0,10.0,,1.0
7,196.8191849557977,196.84204583418997,-0.022862495511378114,hybrid_basic,1.0,1.0,10.0,,1.0
8,187.9785879034745,187.99757385253906,-0.018984827335531775,hybrid_basic,1.0,1.0,10.0,,1.0
9,175.88664004677221,175.90540112947164,-0.018761224088896262,hybrid_basic,1.0,1.0,10.0,,1.0
10,165.50799480237458,165.52429279528167,-0.016296951451773855,hybrid_basic,1.0,1.0,10.0,,1.0
11,154.91699299059417,154.940574244449,-0.02358044208468575,hybrid_basic,1.0,1.0,10.0,,1.0
12,145.95265278063323,145.97529521741365,-0.022642363941198902,hybrid_basic,1.0,1.0,10.0,,1.0
13,137.10147817511307,137.12509556820518,-0.02361607885502867,hybrid_basic,1.0,1.0,10.0,,1.0
14,127.7788250571803,127.80822994834499,-0.02940522630600945,hybrid_basic,1.0,1.0,10.0,,1.0
15,119.37822281686883,119.40643872712788,-0.028216067689323897,hybrid_basic,1.0,1.0,10.0,,1.0
16,110.77486299213611,110.80413577431126,-0.029272316464860188,hybrid_basic,1.0,1.0,10.0,,1.0
17,102.8062948929636,102.841846666838,-0.03555228188633919,hybrid_basic,1.0,1.0,10.0,,1.0
18,93.35523826197574,93.39014675742702,-0.03490881232152644,hybrid_basic,1.0,1.0,10.0,,1.0
19,85.04185405530427,85.07656579268605,-0.034711560724597225,hybrid_basic,1.0,1.0,10.0,,1.0
20,76.5087207994963,76.54358793559827,-0.03486652716406082,hybrid_basic,1.0,1.0,10.0,,1.0
21,70.56159410978618,70.59964872661389,-0.03805524772523265,hybrid_basic,1.0,1.0,10.0,,1.0
22,64.36049130088405,64.39808092619243,-0.037589280032797864,hybrid_basic,1.0,1.0,10.0,,1.0
23,57.89601376182154,57.937951138145046,-0.041937048694020825,hybrid_basic,1.0,1.0,10.0,,1.0
