input_version,setup,cn_ad_auc,cn_mci_cls_auc,mci_ad_cls_auc,3class_acc,3class_macro_auc,mci_conv_auc,cn_mci_conv_auc,r2_d_mod3,pearson_d_mod3,spearman_d_mod3,alignment_spearman,loss_mode,tau,beta,rank_alpha,lambda_rank,final_soft_tau,z_std_train,z_std_test,z_dim_std_mean,z_dim_std_max,z_active_dims_005,z_active_dims_010,z_active_dims_050,centroid_alignment_spearman,pca_plot,pairwise_plot,tsne_plot
raw,setup1,0.859529411764706,0.5766177606177607,0.7621318797789386,0.45171849427168576,0.657122449587882,0.6435714285714286,0.3168539325842697,0.2370208374243633,0.5123545020823749,0.4667079120022348,0.045348603416511986,,,,,,,,,,,,,,,,,
raw,setup2,0.558078431372549,0.5108416988416988,0.5239230827466121,0.3960720130932897,0.5176150900447308,0.6021428571428571,0.7033707865168539,0.013664308467416286,0.21884489280433214,0.198632959126609,0.04699486465717093,,,,,,,,,,,,,,,,,
raw,setup3,0.7726666666666666,0.597930501930502,0.7016049663108487,0.46808510638297873,0.6406313499477937,0.4764285714285714,0.3595505617977528,0.07951241229634798,0.37257674848530703,0.34411662118631897,0.04354679810230959,hybrid,1.0,1.0,4.0,0.3,1.0,0.7550891041755676,0.8851361274719238,0.6671662330627441,1.3458836078643799,256.0,256.0,179.0,0.11678248504198976,results_smoke_rank_hybrid/setup3_pca_d_mod3_raw.png,results_smoke_rank_hybrid/setup3_pairwise_distance_raw.png,results_smoke_rank_hybrid/setup3_tsne_d_mod3_raw.png
raw,setup3-s,,,,,,0.49,0.5370786516853933,,0.07954105038520799,0.16783032173992185,,hybrid,1.0,1.0,4.0,0.3,1.0,,,,,,,,,,,
raw,setup4,0.637921568627451,0.5356911196911197,0.5257778787190552,0.3895253682487725,0.4906973939808996,0.6185714285714285,0.5707865168539326,-0.08967521061507289,0.22361597902753144,0.24232376431026384,0.03168291728152439,,,,,,,,,,,,,,,,,
