epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
45,4.686793051267925,4.905971878453305,-0.2191788283617873,hybrid,1.0,1.0,20.0,1.0
46,4.683449494211297,4.875552829943206,-0.19210333690831535,hybrid,1.0,1.0,20.0,1.0
47,4.625283542432283,4.840680574115954,-0.21539701835105293,hybrid,1.0,1.0,20.0,1.0
48,4.591454631403873,4.834919201700311,-0.24346460715720528,hybrid,1.0,1.0,20.0,1.0
49,4.579229630922017,4.8315808898524235,-0.25235121422692347,hybrid,1.0,1.0,20.0,1.0
50,4.600221131977282,4.834065964347438,-0.23384490236639977,hybrid,1.0,1.0,20.0,1.0
51,4.5713597849795695,4.831407772867303,-0.2600480004360801,hybrid,1.0,1.0,20.0,1.0
52,4.554554336949399,4.828844923722117,-0.2742906204963985,hybrid,1.0,1.0,20.0,1.0
53,4.556910916378624,4.8268324701409595,-0.269921550625249,hybrid,1.0,1.0,20.0,1.0
54,4.565766384727077,4.827601859444066,-0.26183541119098663,hybrid,1.0,1.0,20.0,1.0
55,4.540206884082995,4.824226379394531,-0.2840194788418318,hybrid,1.0,1.0,20.0,1.0
56,4.545169880515651,4.823596653185393,-0.27842685188117783,hybrid,1.0,1.0,20.0,1.0
57,4.53714983086837,4.822338405408357,-0.28518860198949514,hybrid,1.0,1.0,20.0,1.0
58,4.538345738461143,4.82544796090377,-0.2871022498921344,hybrid,1.0,1.0,20.0,1.0
59,4.53489381388614,4.824138164520264,-0.2892443043620963,hybrid,1.0,1.0,20.0,1.0
60,4.518877079612331,4.821213170101768,-0.3023361265659332,hybrid,1.0,1.0,20.0,1.0
61,4.546316924848054,4.8235120271381575,-0.2771950740563242,hybrid,1.0,1.0,20.0,1.0
62,4.519991272374203,4.823970719387657,-0.3039794062313281,hybrid,1.0,1.0,20.0,1.0
63,4.515488699862831,4.820495831338983,-0.3050071463773125,hybrid,1.0,1.0,20.0,1.0
64,4.516267450232255,4.8198036896555045,-0.3035362919694499,hybrid,1.0,1.0,20.0,1.0
65,4.530699654629356,4.826404822500129,-0.29570519688882324,hybrid,1.0,1.0,20.0,1.0
66,4.52681975615652,4.823204140914114,-0.2963844561263135,hybrid,1.0,1.0,20.0,1.0
67,4.488784062234979,4.818915643190083,-0.3301315895820919,hybrid,1.0,1.0,20.0,1.0
68,4.511334218476948,4.817840475785105,-0.3065062824048494,hybrid,1.0,1.0,20.0,1.0
69,4.513758282912405,4.819511087317216,-0.30575281067898397,hybrid,1.0,1.0,20.0,1.0
70,4.505016904128225,4.819892883300781,-0.31487599642653213,hybrid,1.0,1.0,20.0,1.0
71,4.494553340108771,4.8182494765833805,-0.32369620392197057,hybrid,1.0,1.0,20.0,1.0
72,4.495493562597978,4.816258430480957,-0.32076487572569595,hybrid,1.0,1.0,20.0,1.0
73,4.496758661772075,4.817553394719174,-0.32079474392690155,hybrid,1.0,1.0,20.0,1.0
74,4.502529671317653,4.818009426719264,-0.31547977814548894,hybrid,1.0,1.0,20.0,1.0
75,4.49466640070865,4.818292391927619,-0.32362599278751175,hybrid,1.0,1.0,20.0,1.0
76,4.486716872767398,4.814633770992882,-0.3279169092052861,hybrid,1.0,1.0,20.0,1.0
77,4.493567040092067,4.815246908288253,-0.32167981564998627,hybrid,1.0,1.0,20.0,1.0
78,4.471459815376683,4.813135423158345,-0.341675623467094,hybrid,1.0,1.0,20.0,1.0
79,4.506857395172119,4.818212584445351,-0.3113551892732319,hybrid,1.0,1.0,20.0,1.0
80,4.494880299819143,4.819311970158627,-0.32443170171034963,hybrid,1.0,1.0,20.0,1.0
81,4.4965557299162215,4.81698721333554,-0.3204314449900075,hybrid,1.0,1.0,20.0,1.0
82,4.465488810288279,4.8095316886901855,-0.3440429082042293,hybrid,1.0,1.0,20.0,1.0
83,4.47428065852115,4.811452589536968,-0.33717197807211624,hybrid,1.0,1.0,20.0,1.0
84,4.504945504037957,4.8176118951094775,-0.3126664091097681,hybrid,1.0,1.0,20.0,1.0
85,4.470292417626632,4.8113862338819,-0.3410938633115668,hybrid,1.0,1.0,20.0,1.0
86,4.474235584861354,4.812984290875886,-0.3387487452281149,hybrid,1.0,1.0,20.0,1.0
87,4.461711155740838,4.811655671972978,-0.34994448329273026,hybrid,1.0,1.0,20.0,1.0
88,4.466991801010935,4.810226515719765,-0.3432347021604839,hybrid,1.0,1.0,20.0,1.0
89,4.463956456435354,4.81145557604338,-0.3474991133338527,hybrid,1.0,1.0,20.0,1.0
90,4.479915618896484,4.814913950468364,-0.3349983354932384,hybrid,1.0,1.0,20.0,1.0
91,4.459918172735917,4.811258014879729,-0.35133981547857585,hybrid,1.0,1.0,20.0,1.0
92,4.46064587643272,4.811905635030646,-0.3512597397754067,hybrid,1.0,1.0,20.0,1.0
93,4.46636092035394,4.810865954348915,-0.34450499242857885,hybrid,1.0,1.0,20.0,1.0
94,4.460705957914653,4.812313606864528,-0.35160764424424423,hybrid,1.0,1.0,20.0,1.0
95,4.455114314430638,4.810445208298533,-0.35533086249702855,hybrid,1.0,1.0,20.0,1.0
96,4.464863350516872,4.812641520249216,-0.34777813365584925,hybrid,1.0,1.0,20.0,1.0
97,4.450558285964163,4.808444349389327,-0.35788600538906296,hybrid,1.0,1.0,20.0,1.0
98,4.437252872868588,4.804194349991648,-0.3669414669275284,hybrid,1.0,1.0,20.0,1.0
99,4.450409964511269,4.806327016730058,-0.3559170992750871,hybrid,1.0,1.0,20.0,1.0
100,4.451011908681769,4.8074138540970655,-0.35640197521761846,hybrid,1.0,1.0,20.0,1.0
101,4.463216882002981,4.8094150894566585,-0.34619817216145365,hybrid,1.0,1.0,20.0,1.0
102,4.4474240353232934,4.808039690318861,-0.36061563617304754,hybrid,1.0,1.0,20.0,1.0
103,4.442139550259239,4.803957136053788,-0.3618174885448657,hybrid,1.0,1.0,20.0,1.0
104,4.447194275103118,4.807064056396484,-0.35986975462813126,hybrid,1.0,1.0,20.0,1.0
105,4.448217166097541,4.808470726013184,-0.36025356148418625,hybrid,1.0,1.0,20.0,1.0
106,4.428495507491262,4.804237867656507,-0.3757423115404029,hybrid,1.0,1.0,20.0,1.0
107,4.434591293334961,4.804741984919498,-0.3701506962901668,hybrid,1.0,1.0,20.0,1.0
108,4.439657562657406,4.805752377761038,-0.3660948480430402,hybrid,1.0,1.0,20.0,1.0
109,4.433455291547273,4.804042690678647,-0.37058738030885396,hybrid,1.0,1.0,20.0,1.0
110,4.429840589824476,4.802853057259007,-0.3730124250838631,hybrid,1.0,1.0,20.0,1.0
111,4.463906840274208,4.812435125049792,-0.34852832869479533,hybrid,1.0,1.0,20.0,1.0
112,4.430144937414872,4.804396227786415,-0.3742512888030002,hybrid,1.0,1.0,20.0,1.0
113,4.4360549826371045,4.805751499376799,-0.36969649321154546,hybrid,1.0,1.0,20.0,1.0
114,4.4348141017713045,4.806702463250411,-0.37188841324103505,hybrid,1.0,1.0,20.0,1.0
115,4.4388122056659896,4.804779855828536,-0.3659676187916806,hybrid,1.0,1.0,20.0,1.0
116,4.4272849183333545,4.801092072537071,-0.3738071542037161,hybrid,1.0,1.0,20.0,1.0
117,4.436155670567563,4.805826488294099,-0.3696708192950801,hybrid,1.0,1.0,20.0,1.0
118,4.428060531616211,4.802882520776046,-0.3748219703373156,hybrid,1.0,1.0,20.0,1.0
119,4.45313983214529,4.809700263173957,-0.35656043416575384,hybrid,1.0,1.0,20.0,1.0
120,4.440778732299805,4.8076294597826505,-0.366850661604028,hybrid,1.0,1.0,20.0,1.0
121,4.446409426237407,4.808681237070184,-0.36227183592946904,hybrid,1.0,1.0,20.0,1.0
122,4.4347888544986125,4.807807545912893,-0.37301872121660334,hybrid,1.0,1.0,20.0,1.0
123,4.443214617277446,4.805685193915116,-0.3624706534962905,hybrid,1.0,1.0,20.0,1.0
124,4.432229744760614,4.805787362550435,-0.3735576130841908,hybrid,1.0,1.0,20.0,1.0
125,4.4425216975965,4.808801149067126,-0.36627943892227977,hybrid,1.0,1.0,20.0,1.0
126,4.4342375554536515,4.806692775927092,-0.3724552079250938,hybrid,1.0,1.0,20.0,1.0
127,4.433940887451172,4.804703235626221,-0.3707623944470757,hybrid,1.0,1.0,20.0,1.0
128,4.429296192369963,4.802864802511115,-0.3735686226894981,hybrid,1.0,1.0,20.0,1.0
129,4.430186597924483,4.803894444515831,-0.37370785600260686,hybrid,1.0,1.0,20.0,1.0
130,4.427981577421489,4.803630954340885,-0.37564942397569356,hybrid,1.0,1.0,20.0,1.0
131,4.421349952095433,4.8022433582105135,-0.38089341238925334,hybrid,1.0,1.0,20.0,1.0
132,4.4117222334209245,4.798928762737074,-0.3872065512757552,hybrid,1.0,1.0,20.0,1.0
133,4.417776183078163,4.799438100112112,-0.38166192958229467,hybrid,1.0,1.0,20.0,1.0
134,4.405116909428647,4.798753612919858,-0.39363672466654526,hybrid,1.0,1.0,20.0,1.0
135,4.41530734614322,4.798468363912482,-0.3831610679626465,hybrid,1.0,1.0,20.0,1.0
136,4.410797395204243,4.7992410157856185,-0.3884435735250774,hybrid,1.0,1.0,20.0,1.0
137,4.411650507073653,4.799461138875861,-0.38781060199988515,hybrid,1.0,1.0,20.0,1.0
138,4.41270439248336,4.8007785144605135,-0.3880741674649088,hybrid,1.0,1.0,20.0,1.0
139,4.434660786076596,4.807636060212788,-0.37297530080142777,hybrid,1.0,1.0,20.0,1.0
140,4.409765318820351,4.800716676210103,-0.39095136366392436,hybrid,1.0,1.0,20.0,1.0
141,4.410514204125655,4.799110663564582,-0.38859647982998896,hybrid,1.0,1.0,20.0,1.0
142,4.406346095235724,4.799070408469753,-0.3927243540161534,hybrid,1.0,1.0,20.0,1.0
143,4.410994830884431,4.799774496178878,-0.3887796496090136,hybrid,1.0,1.0,20.0,1.0
144,4.413996370215165,4.7975868927805045,-0.383590524133883,hybrid,1.0,1.0,20.0,1.0
145,4.409606431659899,4.799259311274478,-0.38965291098544474,hybrid,1.0,1.0,20.0,1.0
146,4.391303087535658,4.7950007539046435,-0.4036976397037506,hybrid,1.0,1.0,20.0,1.0
147,4.405630538338109,4.798292737258108,-0.3926622036256288,hybrid,1.0,1.0,20.0,1.0
148,4.412516117095947,4.79707640095761,-0.3845602619020562,hybrid,1.0,1.0,20.0,1.0
149,4.420119034616571,4.80031691099468,-0.3801979595109036,hybrid,1.0,1.0,20.0,1.0
150,4.409591499127839,4.799249096920616,-0.3896576260265551,hybrid,1.0,1.0,20.0,1.0
