input_version,setup,cn_ad_auc,3class_acc,3class_macro_auc,mci_conv_auc,r2_d_mod3,pearson_d_mod3,alignment_spearman
raw,setup1,0.8632080054405906,0.49743589743589745,0.6567107441458839,0.5,0.17774837212980488,0.4617333304225948,
raw,setup2,0.7730496453900709,0.44358974358974357,0.5922360617933061,0.41904761904761906,0.08772202890947434,,
raw,setup3,0.8063732633828816,0.45384615384615384,0.6411888602611585,0.47619047619047616,-0.02678353021045332,0.3255590954181666,0.06128438221506359
raw,setup4,0.8134654619644419,0.4512820512820513,0.6101300982562804,0.5142857142857142,-0.027684867406314595,,
combat,setup1,0.792868940056349,0.46153846153846156,0.6272028596358631,0.49523809523809526,-0.07856127864506002,0.29761162936941227,
combat,setup2,0.7646944525405616,0.4358974358974359,0.5692487396526167,0.5571428571428572,-0.03525636741247262,,
combat,setup3,0.7944233945399787,0.4205128205128205,0.605593552514322,0.55,0.017585997336592052,0.36193002305339095,0.05382172643627353
combat,setup4,0.7616826969785291,0.4128205128205128,0.5535097170310982,0.45,-0.03241616032412509,,
