epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,296.58354588558797,296.6072034333882,-0.023658582205443007,hybrid,1.0,1.0,10.0,1.0
2,262.26971676475125,262.32212508352177,-0.0524117053045254,hybrid,1.0,1.0,10.0,1.0
3,241.68431814093339,241.75945161518297,-0.07513329666107893,hybrid,1.0,1.0,10.0,1.0
4,230.89369041041323,230.9785525673314,-0.08486046602851466,hybrid,1.0,1.0,10.0,1.0
5,219.6122235749897,219.66990661621094,-0.05768312773618259,hybrid,1.0,1.0,10.0,1.0
6,208.14482277318052,208.21328414113898,-0.06846316795992224,hybrid,1.0,1.0,10.0,1.0
7,197.79201868960732,197.88059756630346,-0.08857926118530725,hybrid,1.0,1.0,10.0,1.0
8,186.7575017025596,186.84664997301604,-0.08914753574093706,hybrid,1.0,1.0,10.0,1.0
9,174.71674387078536,174.79491464715255,-0.07817145821785457,hybrid,1.0,1.0,10.0,1.0
10,164.8038474635074,164.9027228104441,-0.09887614954066903,hybrid,1.0,1.0,10.0,1.0
11,155.4785509611431,155.58808818616365,-0.1095371293394189,hybrid,1.0,1.0,10.0,1.0
12,146.86893262361227,146.96543884277344,-0.09650512323959877,hybrid,1.0,1.0,10.0,1.0
13,137.12525538394326,137.24228788677016,-0.11703325406109032,hybrid,1.0,1.0,10.0,1.0
14,127.61676426937706,127.75122793097245,-0.13446380982273504,hybrid,1.0,1.0,10.0,1.0
15,118.01278606214021,118.14844553094161,-0.13565961683267042,hybrid,1.0,1.0,10.0,1.0
16,107.63142194245991,107.77345556961863,-0.14203369539034993,hybrid,1.0,1.0,10.0,1.0
17,99.32285067909642,99.47495671322471,-0.15210671909153461,hybrid,1.0,1.0,10.0,1.0
18,91.32679587916324,91.4750562969007,-0.14826006265847305,hybrid,1.0,1.0,10.0,1.0
19,83.3891517237613,83.58049372622841,-0.19134243420864405,hybrid,1.0,1.0,10.0,1.0
20,76.25040315326892,76.4233936510588,-0.17299121657484456,hybrid,1.0,1.0,10.0,1.0
21,70.03533293071546,70.21217205649928,-0.17683834190431394,hybrid,1.0,1.0,10.0,1.0
22,64.41426568282277,64.58022167808132,-0.16595539558482797,hybrid,1.0,1.0,10.0,1.0
23,60.444517637553965,60.61609147724352,-0.1715734879437246,hybrid,1.0,1.0,10.0,1.0
24,54.93987956799959,55.13513826069079,-0.19525901894820363,hybrid,1.0,1.0,10.0,1.0
25,50.51901726973684,50.72875795866314,-0.20974086342673554,hybrid,1.0,1.0,10.0,1.0
26,46.04522785387541,46.24330279701635,-0.198075149796511,hybrid,1.0,1.0,10.0,1.0
27,41.92827305040861,42.1254603737279,-0.19718773035626663,hybrid,1.0,1.0,10.0,1.0
28,37.96083871941818,38.169008355391654,-0.2081699038022443,hybrid,1.0,1.0,10.0,1.0
29,34.186227196141296,34.380552994577506,-0.19432550609896057,hybrid,1.0,1.0,10.0,1.0
30,30.404530374627363,30.631385000128496,-0.2268545909931785,hybrid,1.0,1.0,10.0,1.0
31,27.093280792236328,27.293032495599043,-0.1997516441502069,hybrid,1.0,1.0,10.0,1.0
32,23.86577756781327,24.05903464869449,-0.19325710284082512,hybrid,1.0,1.0,10.0,1.0
33,20.663062045448704,20.866307007639033,-0.2032449061149045,hybrid,1.0,1.0,10.0,1.0
34,17.935690930015163,18.15380176744963,-0.21811070881391825,hybrid,1.0,1.0,10.0,1.0
35,14.96882122441342,15.188156328703228,-0.21933497331644358,hybrid,1.0,1.0,10.0,1.0
36,12.456924639250103,12.690820593582956,-0.23389612451979988,hybrid,1.0,1.0,10.0,1.0
37,10.252117207175807,10.469859223616751,-0.2177419419351377,hybrid,1.0,1.0,10.0,1.0
38,8.300694816990903,8.531731480046323,-0.23103661717552887,hybrid,1.0,1.0,10.0,1.0
39,6.788848149149041,7.007937657205682,-0.21908949560632832,hybrid,1.0,1.0,10.0,1.0
40,5.6726297328346655,5.906118970168264,-0.23348922870661082,hybrid,1.0,1.0,10.0,1.0
41,5.082999078850997,5.288190916964882,-0.20519185654426875,hybrid,1.0,1.0,10.0,1.0
42,4.78686849694503,4.998555032830489,-0.2116865323562371,hybrid,1.0,1.0,10.0,1.0
43,4.687534382468776,4.895823704568963,-0.20828928327874133,hybrid,1.0,1.0,10.0,1.0
44,4.67950113196122,4.866708353946083,-0.18720720473088717,hybrid,1.0,1.0,10.0,1.0
45,4.598757116418136,4.835993038980584,-0.23723599471543966,hybrid,1.0,1.0,10.0,1.0
46,4.590393041309557,4.83358295340287,-0.24318986229206385,hybrid,1.0,1.0,10.0,1.0
47,4.59492123754401,4.8332084605568335,-0.23828716968235217,hybrid,1.0,1.0,10.0,1.0
48,4.574885242863705,4.830680094267192,-0.25579486081474706,hybrid,1.0,1.0,10.0,1.0
49,4.551835612246864,4.826697700902035,-0.27486211296759155,hybrid,1.0,1.0,10.0,1.0
50,4.569733393819709,4.828022128657291,-0.25828870503525986,hybrid,1.0,1.0,10.0,1.0
51,4.549489698911968,4.8263139724731445,-0.2768243080691287,hybrid,1.0,1.0,10.0,1.0
52,4.554349397358141,4.825979684528551,-0.2716302597209027,hybrid,1.0,1.0,10.0,1.0
53,4.538951070685136,4.82454222127011,-0.28559117960302455,hybrid,1.0,1.0,10.0,1.0
54,4.530552261754086,4.824115401820133,-0.2935631337918733,hybrid,1.0,1.0,10.0,1.0
55,4.533951734241686,4.823141273699309,-0.28918957710266113,hybrid,1.0,1.0,10.0,1.0
56,4.526117776569567,4.821325377414101,-0.2952076400581159,hybrid,1.0,1.0,10.0,1.0
57,4.5061993849904916,4.819471309059544,-0.31327188799255773,hybrid,1.0,1.0,10.0,1.0
58,4.56338842291581,4.828959339543393,-0.2655708860409887,hybrid,1.0,1.0,10.0,1.0
59,4.51577635815269,4.8247106702704174,-0.3089343207447152,hybrid,1.0,1.0,10.0,1.0
60,4.555278853366249,4.825344913884213,-0.27006607620339645,hybrid,1.0,1.0,10.0,1.0
61,4.508062538347747,4.822253578587582,-0.31419104808255244,hybrid,1.0,1.0,10.0,1.0
62,4.50761614347759,4.81961232737491,-0.31199622389517334,hybrid,1.0,1.0,10.0,1.0
63,4.481853309430574,4.816212076889841,-0.3343588035357626,hybrid,1.0,1.0,10.0,1.0
64,4.490464938314338,4.815275920064826,-0.324810991161748,hybrid,1.0,1.0,10.0,1.0
65,4.502617660321687,4.81974993254009,-0.3171322980993672,hybrid,1.0,1.0,10.0,1.0
66,4.507658858048289,4.820247499566329,-0.31258861171571833,hybrid,1.0,1.0,10.0,1.0
67,4.489899886281867,4.8139951103611995,-0.3240952327063209,hybrid,1.0,1.0,10.0,1.0
68,4.506212209400378,4.820692940762169,-0.31448073449887726,hybrid,1.0,1.0,10.0,1.0
69,4.4959289902134945,4.817018835168136,-0.3210898284849368,hybrid,1.0,1.0,10.0,1.0
70,4.4822720226488615,4.813846713618228,-0.3315747544953698,hybrid,1.0,1.0,10.0,1.0
71,4.4772912828545826,4.813490064520585,-0.3361987722547431,hybrid,1.0,1.0,10.0,1.0
72,4.471781856135318,4.811439463966771,-0.3396575795976739,hybrid,1.0,1.0,10.0,1.0
73,4.475789823030171,4.811376722235429,-0.33558692430195053,hybrid,1.0,1.0,10.0,1.0
74,4.471090241482384,4.811947822570801,-0.34085757951987417,hybrid,1.0,1.0,10.0,1.0
75,4.471628214183607,4.8135065279508895,-0.3418783082773811,hybrid,1.0,1.0,10.0,1.0
76,4.457176208496094,4.810992190712376,-0.353815977510653,hybrid,1.0,1.0,10.0,1.0
77,4.4986393828141065,4.818352925150018,-0.31971355017862824,hybrid,1.0,1.0,10.0,1.0
78,4.513721315484298,4.821020904340242,-0.30729956062216507,hybrid,1.0,1.0,10.0,1.0
79,4.487377769068668,4.817617039931448,-0.3302392818425831,hybrid,1.0,1.0,10.0,1.0
80,4.4812319404200505,4.815162407724481,-0.3339304861269499,hybrid,1.0,1.0,10.0,1.0
81,4.471586377997148,4.812675325494063,-0.34108899533748627,hybrid,1.0,1.0,10.0,1.0
82,4.452551063738372,4.809964079605906,-0.357413040964227,hybrid,1.0,1.0,10.0,1.0
83,4.460805918041029,4.81290172275744,-0.3520958007950532,hybrid,1.0,1.0,10.0,1.0
84,4.446540255295603,4.805701707538805,-0.35916145851737574,hybrid,1.0,1.0,10.0,1.0
85,4.459928311799702,4.810737785540129,-0.35080942354704203,hybrid,1.0,1.0,10.0,1.0
86,4.44197416305542,4.805939975537751,-0.36396580777670207,hybrid,1.0,1.0,10.0,1.0
87,4.447737518109773,4.808354126779657,-0.3606166220025012,hybrid,1.0,1.0,10.0,1.0
88,4.445140788429661,4.806823855952213,-0.36168309575633,hybrid,1.0,1.0,10.0,1.0
89,4.475706050270482,4.811971338171708,-0.33626530750801686,hybrid,1.0,1.0,10.0,1.0
90,4.453499994779888,4.811381616090474,-0.3578815907239914,hybrid,1.0,1.0,10.0,1.0
91,4.447000779603657,4.808152399565044,-0.36115159486469467,hybrid,1.0,1.0,10.0,1.0
92,4.433885298277202,4.803852307169061,-0.36996699634351227,hybrid,1.0,1.0,10.0,1.0
93,4.425103664398193,4.803432263826069,-0.37832860883913544,hybrid,1.0,1.0,10.0,1.0
94,4.4533184954994605,4.807989697707327,-0.3546711865224336,hybrid,1.0,1.0,10.0,1.0
95,4.458674455943861,4.8106459316454435,-0.35197144903634725,hybrid,1.0,1.0,10.0,1.0
96,4.435250483061138,4.807053064045153,-0.3718026468628331,hybrid,1.0,1.0,10.0,1.0
97,4.446442328001323,4.806110934207314,-0.35966860620599045,hybrid,1.0,1.0,10.0,1.0
98,4.429976086867483,4.805143808063708,-0.37516771256923676,hybrid,1.0,1.0,10.0,1.0
99,4.433843562477513,4.805890008022911,-0.37204640162618535,hybrid,1.0,1.0,10.0,1.0
100,4.43032199458072,4.804339358681126,-0.37401737351166575,hybrid,1.0,1.0,10.0,1.0
101,4.423182838841488,4.8005317888761825,-0.37734895160323695,hybrid,1.0,1.0,10.0,1.0
102,4.42491528862401,4.802988729978862,-0.37807346174591466,hybrid,1.0,1.0,10.0,1.0
103,4.418561734651265,4.800987218555651,-0.3824255050797212,hybrid,1.0,1.0,10.0,1.0
104,4.402759451615183,4.800031862760845,-0.39727234369830083,hybrid,1.0,1.0,10.0,1.0
105,4.42496247040598,4.801527826409591,-0.3765654014913659,hybrid,1.0,1.0,10.0,1.0
106,4.43222693393105,4.804606011039333,-0.37237908181391266,hybrid,1.0,1.0,10.0,1.0
107,4.427227923744603,4.80362279791581,-0.376394858485774,hybrid,1.0,1.0,10.0,1.0
