epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
57,-0.3317286364342037,449.28554976613896,-0.3317286364342037,rank_kendall,1.0,1.0,10.0,1.0
58,-0.33066593737978683,448.64831382349917,-0.33066593737978683,rank_kendall,1.0,1.0,10.0,1.0
59,-0.31629047268315363,451.2461596037212,-0.31629047268315363,rank_kendall,1.0,1.0,10.0,1.0
60,-0.33831346505566645,440.1046736867804,-0.33831346505566645,rank_kendall,1.0,1.0,10.0,1.0
61,-0.33212399561154216,450.85435084292766,-0.33212399561154216,rank_kendall,1.0,1.0,10.0,1.0
62,-0.32240297449262517,450.13270006681745,-0.32240297449262517,rank_kendall,1.0,1.0,10.0,1.0
63,-0.3518236655937998,448.9163240131579,-0.3518236655937998,rank_kendall,1.0,1.0,10.0,1.0
64,-0.3482895979755803,448.23843544407896,-0.3482895979755803,rank_kendall,1.0,1.0,10.0,1.0
65,-0.3281944409797066,450.3920191714638,-0.3281944409797066,rank_kendall,1.0,1.0,10.0,1.0
66,-0.3209860622882843,453.779496042352,-0.3209860622882843,rank_kendall,1.0,1.0,10.0,1.0
67,-0.3330884160179841,442.87847257915297,-0.3330884160179841,rank_kendall,1.0,1.0,10.0,1.0
68,-0.3415945391905935,449.7023556357936,-0.3415945391905935,rank_kendall,1.0,1.0,10.0,1.0
69,-0.338786476536801,445.1603152626439,-0.338786476536801,rank_kendall,1.0,1.0,10.0,1.0
70,-0.324825204516712,448.54062532123766,-0.324825204516712,rank_kendall,1.0,1.0,10.0,1.0
71,-0.34234446914572464,454.23481027703536,-0.34234446914572464,rank_kendall,1.0,1.0,10.0,1.0
72,-0.3531118929386139,452.9391447368421,-0.3531118929386139,rank_kendall,1.0,1.0,10.0,1.0
73,-0.34539860330129923,445.5173131039268,-0.34539860330129923,rank_kendall,1.0,1.0,10.0,1.0
74,-0.32764761385164765,442.69492862099094,-0.32764761385164765,rank_kendall,1.0,1.0,10.0,1.0
75,-0.3309242286180195,457.26762791683797,-0.3309242286180195,rank_kendall,1.0,1.0,10.0,1.0
76,-0.3373932744327344,455.1852690044202,-0.3373932744327344,rank_kendall,1.0,1.0,10.0,1.0
77,-0.32987283562359054,448.8490632709704,-0.32987283562359054,rank_kendall,1.0,1.0,10.0,1.0
78,-0.33466344679656784,443.9274131373355,-0.33466344679656784,rank_kendall,1.0,1.0,10.0,1.0
79,-0.3390036601769297,444.17772152549344,-0.3390036601769297,rank_kendall,1.0,1.0,10.0,1.0
80,-0.33968924534948247,440.3415238229852,-0.33968924534948247,rank_kendall,1.0,1.0,10.0,1.0
81,-0.34480359130784083,444.0061099403783,-0.34480359130784083,rank_kendall,1.0,1.0,10.0,1.0
82,-0.3251732015296033,448.6693741647821,-0.3251732015296033,rank_kendall,1.0,1.0,10.0,1.0
83,-0.3291843651156676,464.15680574115953,-0.3291843651156676,rank_kendall,1.0,1.0,10.0,1.0
84,-0.3377309919972169,455.4825921309622,-0.3377309919972169,rank_kendall,1.0,1.0,10.0,1.0
85,-0.3288879488643847,444.66003899825245,-0.3288879488643847,rank_kendall,1.0,1.0,10.0,1.0
86,-0.3528469000992022,455.60177130448193,-0.3528469000992022,rank_kendall,1.0,1.0,10.0,1.0
87,-0.3462311045119637,461.33223684210526,-0.3462311045119637,rank_kendall,1.0,1.0,10.0,1.0
88,-0.3561041417874788,449.898093775699,-0.3561041417874788,rank_kendall,1.0,1.0,10.0,1.0
89,-0.3569359434278388,455.34650300678453,-0.3569359434278388,rank_kendall,1.0,1.0,10.0,1.0
90,-0.3432075475391589,455.8380126953125,-0.3432075475391589,rank_kendall,1.0,1.0,10.0,1.0
91,-0.34387368120645223,446.73237529553865,-0.34387368120645223,rank_kendall,1.0,1.0,10.0,1.0
92,-0.3588722489382091,447.19220613178453,-0.3588722489382091,rank_kendall,1.0,1.0,10.0,1.0
93,-0.3475149211130644,444.5120640804893,-0.3475149211130644,rank_kendall,1.0,1.0,10.0,1.0
94,-0.3580342656687686,441.1537347090872,-0.3580342656687686,rank_kendall,1.0,1.0,10.0,1.0
95,-0.3413157337590268,444.88627704821135,-0.3413157337590268,rank_kendall,1.0,1.0,10.0,1.0
96,-0.36412257112954793,449.23661081414474,-0.36412257112954793,rank_kendall,1.0,1.0,10.0,1.0
97,-0.3506820978302705,443.3477188913446,-0.3506820978302705,rank_kendall,1.0,1.0,10.0,1.0
98,-0.36366976562299225,438.84333078484786,-0.36366976562299225,rank_kendall,1.0,1.0,10.0,1.0
99,-0.353265432935012,437.79604781301396,-0.353265432935012,rank_kendall,1.0,1.0,10.0,1.0
100,-0.3402027495597538,440.45918996710526,-0.3402027495597538,rank_kendall,1.0,1.0,10.0,1.0
101,-0.3645678774306649,448.7706957365337,-0.3645678774306649,rank_kendall,1.0,1.0,10.0,1.0
102,-0.3571778394674,443.38723915501646,-0.3571778394674,rank_kendall,1.0,1.0,10.0,1.0
103,-0.3528524080389424,446.26857396175984,-0.3528524080389424,rank_kendall,1.0,1.0,10.0,1.0
104,-0.35359499485869156,440.0789425498561,-0.35359499485869156,rank_kendall,1.0,1.0,10.0,1.0
105,-0.3677494933730678,441.7730086477179,-0.3677494933730678,rank_kendall,1.0,1.0,10.0,1.0
106,-0.3767088228150418,444.3459809955798,-0.3767088228150418,rank_kendall,1.0,1.0,10.0,1.0
107,-0.3521222127111335,437.7078150699013,-0.3521222127111335,rank_kendall,1.0,1.0,10.0,1.0
108,-0.36173154884263087,449.92464406866776,-0.36173154884263087,rank_kendall,1.0,1.0,10.0,1.0
109,-0.36399195460896744,447.51811619808797,-0.36399195460896744,rank_kendall,1.0,1.0,10.0,1.0
110,-0.3587409320630525,444.03203221371297,-0.3587409320630525,rank_kendall,1.0,1.0,10.0,1.0
111,-0.36522855884150457,447.69976164165297,-0.36522855884150457,rank_kendall,1.0,1.0,10.0,1.0
112,-0.35273972310517965,434.8609506707442,-0.35273972310517965,rank_kendall,1.0,1.0,10.0,1.0
113,-0.3591814245048322,434.567581979852,-0.3591814245048322,rank_kendall,1.0,1.0,10.0,1.0
114,-0.355959824825588,444.73191753186677,-0.355959824825588,rank_kendall,1.0,1.0,10.0,1.0
115,-0.370106777078227,446.907914011102,-0.370106777078227,rank_kendall,1.0,1.0,10.0,1.0
116,-0.35839609174351944,439.7216138337788,-0.35839609174351944,rank_kendall,1.0,1.0,10.0,1.0
117,-0.3648687679516642,445.46703940943667,-0.3648687679516642,rank_kendall,1.0,1.0,10.0,1.0
118,-0.37594201062854965,442.61915347450656,-0.37594201062854965,rank_kendall,1.0,1.0,10.0,1.0
119,-0.36579094905602305,444.12107768811677,-0.36579094905602305,rank_kendall,1.0,1.0,10.0,1.0
120,-0.3640288334143789,447.1537861071135,-0.3640288334143789,rank_kendall,1.0,1.0,10.0,1.0
121,-0.3922085244404642,445.75143753854854,-0.3922085244404642,rank_kendall,1.0,1.0,10.0,1.0
122,-0.372815539962367,446.08911614668995,-0.372815539962367,rank_kendall,1.0,1.0,10.0,1.0
123,-0.3784090970691882,443.42210629111844,-0.3784090970691882,rank_kendall,1.0,1.0,10.0,1.0
124,-0.3823059938455883,439.7302760074013,-0.3823059938455883,rank_kendall,1.0,1.0,10.0,1.0
125,-0.3876932122205433,434.6511969315378,-0.3876932122205433,rank_kendall,1.0,1.0,10.0,1.0
126,-0.35205350580968353,433.3743494937294,-0.35205350580968353,rank_kendall,1.0,1.0,10.0,1.0
127,-0.3693164241941352,441.23653692948193,-0.3693164241941352,rank_kendall,1.0,1.0,10.0,1.0
128,-0.3665324292684856,440.35705887643917,-0.3665324292684856,rank_kendall,1.0,1.0,10.0,1.0
129,-0.3778142113434641,437.76803428248354,-0.3778142113434641,rank_kendall,1.0,1.0,10.0,1.0
130,-0.3797189718798587,433.2999476382607,-0.3797189718798587,rank_kendall,1.0,1.0,10.0,1.0
131,-0.3697099246476826,432.64942691200656,-0.3697099246476826,rank_kendall,1.0,1.0,10.0,1.0
132,-0.38760137479556234,435.18981451737255,-0.38760137479556234,rank_kendall,1.0,1.0,10.0,1.0
133,-0.3782394246051186,442.72275422748766,-0.3782394246051186,rank_kendall,1.0,1.0,10.0,1.0
134,-0.38631782092546163,432.70000578227797,-0.38631782092546163,rank_kendall,1.0,1.0,10.0,1.0
135,-0.37160903215408325,428.28801365902547,-0.37160903215408325,rank_kendall,1.0,1.0,10.0,1.0
136,-0.3702154379141958,432.1787446674548,-0.3702154379141958,rank_kendall,1.0,1.0,10.0,1.0
137,-0.3788418863949023,435.9286001105058,-0.3788418863949023,rank_kendall,1.0,1.0,10.0,1.0
138,-0.37199717524804565,433.56539435135693,-0.37199717524804565,rank_kendall,1.0,1.0,10.0,1.0
139,-0.385676362012562,432.7612674110814,-0.385676362012562,rank_kendall,1.0,1.0,10.0,1.0
140,-0.3749814488385853,436.65032958984375,-0.3749814488385853,rank_kendall,1.0,1.0,10.0,1.0
141,-0.3837475917841259,438.40228913959703,-0.3837475917841259,rank_kendall,1.0,1.0,10.0,1.0
142,-0.38429560159382065,441.71507504111844,-0.38429560159382065,rank_kendall,1.0,1.0,10.0,1.0
143,-0.38286098367289495,433.56284211811266,-0.38286098367289495,rank_kendall,1.0,1.0,10.0,1.0
144,-0.3759498023673108,441.7805657637747,-0.3759498023673108,rank_kendall,1.0,1.0,10.0,1.0
145,-0.37874274191103485,450.53233257092927,-0.37874274191103485,rank_kendall,1.0,1.0,10.0,1.0
146,-0.37287052054154246,444.1543177554482,-0.37287052054154246,rank_kendall,1.0,1.0,10.0,1.0
147,-0.3812001363227242,442.4317209344161,-0.3812001363227242,rank_kendall,1.0,1.0,10.0,1.0
148,-0.38778934196421977,443.0622960140831,-0.38778934196421977,rank_kendall,1.0,1.0,10.0,1.0
149,-0.3932894844757883,438.9955749511719,-0.3932894844757883,rank_kendall,1.0,1.0,10.0,1.0
150,-0.3881909800203223,449.3449931897615,-0.3881909800203223,rank_kendall,1.0,1.0,10.0,1.0
