epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,-0.08018842501271713,392.34523251182156,-0.08018842501271713,rank_kendall,1.0,1.0,10.0,1.0
2,-0.08125227243688546,427.5288342927632,-0.08125227243688546,rank_kendall,1.0,1.0,10.0,1.0
3,-0.1037746640412431,451.05307328073604,-0.1037746640412431,rank_kendall,1.0,1.0,10.0,1.0
4,-0.12242048410208602,456.066794947574,-0.12242048410208602,rank_kendall,1.0,1.0,10.0,1.0
5,-0.15634234391741061,446.4867280658923,-0.15634234391741061,rank_kendall,1.0,1.0,10.0,1.0
6,-0.1762918873052848,440.92033466539885,-0.1762918873052848,rank_kendall,1.0,1.0,10.0,1.0
7,-0.16285390367633418,439.87866050318667,-0.16285390367633418,rank_kendall,1.0,1.0,10.0,1.0
8,-0.1801990347081109,454.59656082956417,-0.1801990347081109,rank_kendall,1.0,1.0,10.0,1.0
9,-0.1996786194412332,449.29208213404604,-0.1996786194412332,rank_kendall,1.0,1.0,10.0,1.0
10,-0.18910854780360273,448.0422218724301,-0.18910854780360273,rank_kendall,1.0,1.0,10.0,1.0
11,-0.2161540859623959,446.64329769736844,-0.2161540859623959,rank_kendall,1.0,1.0,10.0,1.0
12,-0.21001722075437246,437.0966315018503,-0.21001722075437246,rank_kendall,1.0,1.0,10.0,1.0
13,-0.21338814849916257,434.13692434210526,-0.21338814849916257,rank_kendall,1.0,1.0,10.0,1.0
14,-0.24640104645176938,436.93570106907896,-0.24640104645176938,rank_kendall,1.0,1.0,10.0,1.0
15,-0.2403449745554673,436.799705103824,-0.2403449745554673,rank_kendall,1.0,1.0,10.0,1.0
16,-0.25360859852088125,446.4125350149054,-0.25360859852088125,rank_kendall,1.0,1.0,10.0,1.0
17,-0.24969558025661268,444.60858796772203,-0.24969558025661268,rank_kendall,1.0,1.0,10.0,1.0
18,-0.23675372216262316,458.5789425498561,-0.23675372216262316,rank_kendall,1.0,1.0,10.0,1.0
19,-0.2693141753736295,454.8866031044408,-0.2693141753736295,rank_kendall,1.0,1.0,10.0,1.0
20,-0.2731810455259524,447.4869304456209,-0.2731810455259524,rank_kendall,1.0,1.0,10.0,1.0
21,-0.26327551469991084,455.1639854029605,-0.26327551469991084,rank_kendall,1.0,1.0,10.0,1.0
22,-0.27388810170324224,466.5882279245477,-0.27388810170324224,rank_kendall,1.0,1.0,10.0,1.0
23,-0.28137367257946416,464.5374274002878,-0.28137367257946416,rank_kendall,1.0,1.0,10.0,1.0
24,-0.2818977770052458,453.2796197188528,-0.2818977770052458,rank_kendall,1.0,1.0,10.0,1.0
25,-0.24251368445785423,448.7193234092311,-0.24251368445785423,rank_kendall,1.0,1.0,10.0,1.0
26,-0.2757706681364461,452.2626374897204,-0.2757706681364461,rank_kendall,1.0,1.0,10.0,1.0
27,-0.2644693592661305,462.4714997944079,-0.2644693592661305,rank_kendall,1.0,1.0,10.0,1.0
28,-0.2723695227974339,468.85358469109786,-0.2723695227974339,rank_kendall,1.0,1.0,10.0,1.0
29,-0.284806636603255,458.52201923571135,-0.284806636603255,rank_kendall,1.0,1.0,10.0,1.0
30,-0.2731886796261135,456.35372764185854,-0.2731886796261135,rank_kendall,1.0,1.0,10.0,1.0
31,-0.2957184985280037,458.13013980263156,-0.2957184985280037,rank_kendall,1.0,1.0,10.0,1.0
32,-0.2926311116469534,457.1642183002673,-0.2926311116469534,rank_kendall,1.0,1.0,10.0,1.0
33,-0.29868957321894796,450.530074270148,-0.29868957321894796,rank_kendall,1.0,1.0,10.0,1.0
34,-0.31214291327878047,462.59101787366365,-0.31214291327878047,rank_kendall,1.0,1.0,10.0,1.0
35,-0.3027264177799225,462.2099673622533,-0.3027264177799225,rank_kendall,1.0,1.0,10.0,1.0
36,-0.28939373085373327,460.55286929481906,-0.28939373085373327,rank_kendall,1.0,1.0,10.0,1.0
37,-0.2924857884645462,455.3893561112253,-0.2924857884645462,rank_kendall,1.0,1.0,10.0,1.0
38,-0.3036637565023021,451.7947741056743,-0.3036637565023021,rank_kendall,1.0,1.0,10.0,1.0
39,-0.28900930834443944,455.62212331671464,-0.28900930834443944,rank_kendall,1.0,1.0,10.0,1.0
40,-0.30491551756858826,460.2212203176398,-0.30491551756858826,rank_kendall,1.0,1.0,10.0,1.0
41,-0.3067358857706973,457.43883313630755,-0.3067358857706973,rank_kendall,1.0,1.0,10.0,1.0
42,-0.3202941958841525,451.0648610968339,-0.3202941958841525,rank_kendall,1.0,1.0,10.0,1.0
