epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
90,4.810499944184956,4.810499944184956,0.04867069633971704,euclidean,1.0,1.0,10.0,1.0
91,4.8163326414007885,4.8163326414007885,0.04676794280347071,euclidean,1.0,1.0,10.0,1.0
92,4.814866216559159,4.814866216559159,0.036124352059376086,euclidean,1.0,1.0,10.0,1.0
93,4.81025861438952,4.81025861438952,0.03794266303118907,euclidean,1.0,1.0,10.0,1.0
94,4.809004858920448,4.809004858920448,0.03299361349720704,euclidean,1.0,1.0,10.0,1.0
95,4.80666110390111,4.80666110390111,0.04051574074516171,euclidean,1.0,1.0,10.0,1.0
96,4.805124132256759,4.805124132256759,0.03900530355933465,euclidean,1.0,1.0,10.0,1.0
97,4.809390896245053,4.809390896245053,0.04127937035733148,euclidean,1.0,1.0,10.0,1.0
98,4.807124514328806,4.807124514328806,0.029154881749204116,euclidean,1.0,1.0,10.0,1.0
99,4.806778907775879,4.806778907775879,0.03897642729019648,euclidean,1.0,1.0,10.0,1.0
100,4.807652423256322,4.807652423256322,0.0392793427270494,euclidean,1.0,1.0,10.0,1.0
101,4.80646256396645,4.80646256396645,0.04285399350460226,euclidean,1.0,1.0,10.0,1.0
102,4.808524683902138,4.808524683902138,0.03974072752814544,euclidean,1.0,1.0,10.0,1.0
103,4.80670700575176,4.80670700575176,0.038645131660527306,euclidean,1.0,1.0,10.0,1.0
104,4.803502609855251,4.803502609855251,0.04501593044321788,euclidean,1.0,1.0,10.0,1.0
105,4.805172694356818,4.805172694356818,0.04342819446403729,euclidean,1.0,1.0,10.0,1.0
106,4.801642242230867,4.801642242230867,0.04761066248542384,euclidean,1.0,1.0,10.0,1.0
107,4.809509653794138,4.809509653794138,0.03966520452185681,euclidean,1.0,1.0,10.0,1.0
108,4.809990305649607,4.809990305649607,0.042842346194543336,euclidean,1.0,1.0,10.0,1.0
109,4.807582729741147,4.807582729741147,0.04116789285877818,euclidean,1.0,1.0,10.0,1.0
110,4.801875465794613,4.801875465794613,0.04436958443961645,euclidean,1.0,1.0,10.0,1.0
111,4.805173723321212,4.805173723321212,0.04274008197611884,euclidean,1.0,1.0,10.0,1.0
112,4.80076423444246,4.80076423444246,0.040217321856241474,euclidean,1.0,1.0,10.0,1.0
113,4.807009295413368,4.807009295413368,0.04331230176122565,euclidean,1.0,1.0,10.0,1.0
114,4.803691487563284,4.803691487563284,0.043160029343868554,euclidean,1.0,1.0,10.0,1.0
115,4.800688015787225,4.800688015787225,0.042324869158236605,euclidean,1.0,1.0,10.0,1.0
116,4.8077420937387565,4.8077420937387565,0.04169390134905514,euclidean,1.0,1.0,10.0,1.0
117,4.803343019987407,4.803343019987407,0.04393444984759155,euclidean,1.0,1.0,10.0,1.0
118,4.799867680198268,4.799867680198268,0.046064368608456696,euclidean,1.0,1.0,10.0,1.0
119,4.797545056594045,4.797545056594045,0.04253330699315196,euclidean,1.0,1.0,10.0,1.0
120,4.801482175525866,4.801482175525866,0.0492348142556454,euclidean,1.0,1.0,10.0,1.0
121,4.812784621590062,4.812784621590062,0.03850085229465836,euclidean,1.0,1.0,10.0,1.0
122,4.80504816456845,4.80504816456845,0.042969376240905965,euclidean,1.0,1.0,10.0,1.0
123,4.808440459401984,4.808440459401984,0.037536562763546645,euclidean,1.0,1.0,10.0,1.0
124,4.805471595964934,4.805471595964934,0.031596181571091474,euclidean,1.0,1.0,10.0,1.0
125,4.800727668561433,4.800727668561433,0.043093337432334296,euclidean,1.0,1.0,10.0,1.0
126,4.804617128874126,4.804617128874126,0.033971290741311874,euclidean,1.0,1.0,10.0,1.0
127,4.801191254665977,4.801191254665977,0.0318544871222816,euclidean,1.0,1.0,10.0,1.0
128,4.8019563775313525,4.8019563775313525,0.033963643014431,euclidean,1.0,1.0,10.0,1.0
129,4.797236969596462,4.797236969596462,0.030182775624684598,euclidean,1.0,1.0,10.0,1.0
130,4.803248932487087,4.803248932487087,0.03450170816167405,euclidean,1.0,1.0,10.0,1.0
131,4.805972199690969,4.805972199690969,0.0324178445888193,euclidean,1.0,1.0,10.0,1.0
132,4.796853517231188,4.796853517231188,0.027572169164685828,euclidean,1.0,1.0,10.0,1.0
133,4.799159526824951,4.799159526824951,0.032311148818974435,euclidean,1.0,1.0,10.0,1.0
134,4.802000798677144,4.802000798677144,0.029637740312242193,euclidean,1.0,1.0,10.0,1.0
135,4.791954617751272,4.791954617751272,0.030931163432174606,euclidean,1.0,1.0,10.0,1.0
136,4.7957008763363485,4.7957008763363485,0.024482040175873982,euclidean,1.0,1.0,10.0,1.0
137,4.799371192329808,4.799371192329808,0.025168193087569977,euclidean,1.0,1.0,10.0,1.0
138,4.797207731949656,4.797207731949656,0.028069062893720048,euclidean,1.0,1.0,10.0,1.0
139,4.796634874845806,4.796634874845806,0.039710311219096184,euclidean,1.0,1.0,10.0,1.0
140,4.805300662392064,4.805300662392064,0.03466525070957447,euclidean,1.0,1.0,10.0,1.0
141,4.7949074193050985,4.7949074193050985,0.029141125024149294,euclidean,1.0,1.0,10.0,1.0
142,4.795253954435649,4.795253954435649,0.03649335678078627,euclidean,1.0,1.0,10.0,1.0
143,4.7963464134617855,4.7963464134617855,0.02949496593914534,euclidean,1.0,1.0,10.0,1.0
144,4.801407788929186,4.801407788929186,0.021413921599129315,euclidean,1.0,1.0,10.0,1.0
145,4.803438839159514,4.803438839159514,0.028444495260421383,euclidean,1.0,1.0,10.0,1.0
146,4.795231342315674,4.795231342315674,0.023462009021865304,euclidean,1.0,1.0,10.0,1.0
147,4.795540458277652,4.795540458277652,0.020566602801217845,euclidean,1.0,1.0,10.0,1.0
148,4.7936399861385945,4.7936399861385945,0.019226424573724598,euclidean,1.0,1.0,10.0,1.0
149,4.7953511539258455,4.7953511539258455,0.020796123009763266,euclidean,1.0,1.0,10.0,1.0
150,4.79734616530569,4.79734616530569,0.0219434667378664,euclidean,1.0,1.0,10.0,1.0
