epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,297.1183568050987,297.11842587119656,-0.0002281436678267231,hybrid,1.0,1.0,4.0,0.3
2,262.09435874537417,262.0995178222656,-0.017187931158236767,hybrid,1.0,1.0,4.0,0.3
3,243.66641636898643,243.68143422980057,-0.05006444601244048,hybrid,1.0,1.0,4.0,0.3
4,233.53118013080797,233.55582387823807,-0.08214825426081293,hybrid,1.0,1.0,4.0,0.3
5,220.96273241545023,220.97331719649466,-0.035275989432672135,hybrid,1.0,1.0,4.0,0.3
6,209.0822609349301,209.10094652677836,-0.062283629220665285,hybrid,1.0,1.0,4.0,0.3
7,197.85829805072984,197.87903956363076,-0.06914305419808156,hybrid,1.0,1.0,4.0,0.3
8,186.17159070466695,186.19189131887336,-0.06767369669518973,hybrid,1.0,1.0,4.0,0.3
9,176.08087238512542,176.09764661287008,-0.05591097199603131,hybrid,1.0,1.0,4.0,0.3
10,165.6747589111328,165.69992547286185,-0.08388812447849073,hybrid,1.0,1.0,4.0,0.3
11,157.04391559801604,157.07557116056742,-0.10551994444425586,hybrid,1.0,1.0,4.0,0.3
12,146.9068290308902,146.93576772589432,-0.09646593931278116,hybrid,1.0,1.0,4.0,0.3
13,138.16097701223273,138.19057103207237,-0.0986479512955013,hybrid,1.0,1.0,4.0,0.3
14,128.3002078407689,128.32967979029604,-0.0982383694499731,hybrid,1.0,1.0,4.0,0.3
15,119.34747716000206,119.37870105944182,-0.1040793461234946,hybrid,1.0,1.0,4.0,0.3
16,109.24938041285465,109.28518837376645,-0.11935937747751411,hybrid,1.0,1.0,4.0,0.3
17,99.52311786852385,99.5646538985403,-0.13845141702576688,hybrid,1.0,1.0,4.0,0.3
18,91.80136991802014,91.84337856895046,-0.14002690974034762,hybrid,1.0,1.0,4.0,0.3
19,84.03333724172492,84.08129641884251,-0.1598639172550879,hybrid,1.0,1.0,4.0,0.3
20,76.70959392346833,76.74837614360608,-0.12927359624422693,hybrid,1.0,1.0,4.0,0.3
21,70.7394067864669,70.78135600842927,-0.13983365148305893,hybrid,1.0,1.0,4.0,0.3
22,65.44268598054585,65.48992357755962,-0.15746104305512026,hybrid,1.0,1.0,4.0,0.3
23,60.54423944573654,60.590273003829154,-0.1534454077604766,hybrid,1.0,1.0,4.0,0.3
24,55.27305964419716,55.32235015066046,-0.1643015991308187,hybrid,1.0,1.0,4.0,0.3
25,50.568506943552116,50.62217411242033,-0.17888940664890565,hybrid,1.0,1.0,4.0,0.3
26,46.781043002479954,46.830489108436986,-0.16481997817754745,hybrid,1.0,1.0,4.0,0.3
27,41.581320110120274,41.62910521657843,-0.15928433796292857,hybrid,1.0,1.0,4.0,0.3
28,37.79049903468082,37.842104861610814,-0.17201859621625198,hybrid,1.0,1.0,4.0,0.3
29,33.67750007227848,33.73004551937706,-0.17515221787126442,hybrid,1.0,1.0,4.0,0.3
30,30.278202157271537,30.336272490651982,-0.19356820065724223,hybrid,1.0,1.0,4.0,0.3
31,26.901282059518916,26.956031598542864,-0.1824980905573619,hybrid,1.0,1.0,4.0,0.3
32,23.880075555098685,23.9291309557463,-0.16351754286963688,hybrid,1.0,1.0,4.0,0.3
33,21.016414341173675,21.06526796441329,-0.16284609252684995,hybrid,1.0,1.0,4.0,0.3
34,17.771977374428197,17.82575205752724,-0.179248687468077,hybrid,1.0,1.0,4.0,0.3
35,15.0583966907702,15.117311979594984,-0.1963835382147839,hybrid,1.0,1.0,4.0,0.3
36,12.600943364595112,12.65785423078035,-0.18970297551468798,hybrid,1.0,1.0,4.0,0.3
37,10.279934581957365,10.335748873258892,-0.18604766655909388,hybrid,1.0,1.0,4.0,0.3
38,8.291854230981125,8.349067738181667,-0.1907116115877503,hybrid,1.0,1.0,4.0,0.3
39,6.795951793068333,6.8527613439058,-0.18936522755967944,hybrid,1.0,1.0,4.0,0.3
40,5.68033692711278,5.741128419574938,-0.20263803240499997,hybrid,1.0,1.0,4.0,0.3
