epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,296.6498886911493,296.65117846037214,-0.004298546498543338,hybrid,1.0,1.0,10.0,0.3
2,260.24731927168995,260.2528782894737,-0.018532687307972657,hybrid,1.0,1.0,10.0,0.3
3,241.85887467233758,241.87369497198807,-0.04940078833973721,hybrid,1.0,1.0,10.0,0.3
4,232.14142809416117,232.16813097502055,-0.08900874639910303,hybrid,1.0,1.0,10.0,0.3
5,220.1931007786801,220.20463401392885,-0.03844122466092047,hybrid,1.0,1.0,10.0,0.3
6,208.31292082134047,208.33171242161802,-0.0626403497973163,hybrid,1.0,1.0,10.0,0.3
7,197.34785782663445,197.36645347193667,-0.061980217450151316,hybrid,1.0,1.0,10.0,0.3
8,185.93217227333471,185.95647952431128,-0.08102777897760174,hybrid,1.0,1.0,10.0,0.3
9,175.94792817768297,175.96714943333677,-0.064068290233416,hybrid,1.0,1.0,10.0,0.3
10,165.39281584087172,165.4171993857936,-0.08127895205918896,hybrid,1.0,1.0,10.0,0.3
11,156.266701146176,156.29379914936266,-0.09032347635059666,hybrid,1.0,1.0,10.0,0.3
12,147.8085254869963,147.8347890753495,-0.08754393218183204,hybrid,1.0,1.0,10.0,0.3
13,138.57309843364516,138.60336785567435,-0.10089647818944956,hybrid,1.0,1.0,10.0,0.3
14,128.49802157753393,128.52922539961966,-0.10401300115412787,hybrid,1.0,1.0,10.0,0.3
15,118.74438115170128,118.77544403076172,-0.10354413523485786,hybrid,1.0,1.0,10.0,0.3
16,108.4176190024928,108.45452519467003,-0.12302045872140872,hybrid,1.0,1.0,10.0,0.3
17,97.97318508750514,98.01624659488076,-0.14353907225947632,hybrid,1.0,1.0,10.0,0.3
18,91.60017073781867,91.63979460063733,-0.13207990225208432,hybrid,1.0,1.0,10.0,0.3
19,83.13829201146176,83.18255293996711,-0.14753781912211134,hybrid,1.0,1.0,10.0,0.3
20,76.45035994680305,76.49151531018708,-0.13718373848027304,hybrid,1.0,1.0,10.0,0.3
21,70.20687805978875,70.25236973009612,-0.15164279035831751,hybrid,1.0,1.0,10.0,0.3
22,64.77102380049855,64.81577240793328,-0.14916194661667473,hybrid,1.0,1.0,10.0,0.3
23,59.856556942588405,59.897801850971426,-0.13748437264247945,hybrid,1.0,1.0,10.0,0.3
24,54.61200513337788,54.660078952186986,-0.16024562089066757,hybrid,1.0,1.0,10.0,0.3
25,50.11334389134457,50.16766758968956,-0.18107911709107852,hybrid,1.0,1.0,10.0,0.3
26,45.94122956928454,45.995481390702096,-0.18083812884594264,hybrid,1.0,1.0,10.0,0.3
27,41.380482723838405,41.430924666555306,-0.16813949142631732,hybrid,1.0,1.0,10.0,0.3
28,38.43453437403629,38.483029214959394,-0.16164905813179517,hybrid,1.0,1.0,10.0,0.3
29,34.237217351009974,34.285667419433594,-0.16150085079042534,hybrid,1.0,1.0,10.0,0.3
30,30.524309559872275,30.58300741095292,-0.19565888180544502,hybrid,1.0,1.0,10.0,0.3
31,27.223506726716693,27.27840805053711,-0.18300467219791913,hybrid,1.0,1.0,10.0,0.3
32,23.83031734667326,23.885432594700863,-0.18371675937975707,hybrid,1.0,1.0,10.0,0.3
33,20.7909281881232,20.846877750597503,-0.18649867608358986,hybrid,1.0,1.0,10.0,0.3
34,17.970468019184313,18.031728342959756,-0.20420114303890027,hybrid,1.0,1.0,10.0,0.3
35,15.024293648569207,15.080859134071751,-0.18855177022908864,hybrid,1.0,1.0,10.0,0.3
36,12.637741038673802,12.699908808657998,-0.2072262489481976,hybrid,1.0,1.0,10.0,0.3
37,10.41535472869873,10.476640801680716,-0.20428688000691564,hybrid,1.0,1.0,10.0,0.3
38,8.484834620827122,8.546877986506411,-0.20681105632531016,hybrid,1.0,1.0,10.0,0.3
39,6.866709382910478,6.925608559658653,-0.19633064325898886,hybrid,1.0,1.0,10.0,0.3
40,5.705925941467285,5.772192076632851,-0.22088732256701119,hybrid,1.0,1.0,10.0,0.3
41,5.106659889221191,5.170331729085822,-0.21223937543599228,hybrid,1.0,1.0,10.0,0.3
42,4.856252067967465,4.9164917343541195,-0.20079882482164785,hybrid,1.0,1.0,10.0,0.3
43,4.786245220585873,4.8485878392269735,-0.207808744358389,hybrid,1.0,1.0,10.0,0.3
44,4.773637344962673,4.836417424051385,-0.20926698963893087,hybrid,1.0,1.0,10.0,0.3
45,4.7649685709100025,4.832045655501516,-0.22359047947745575,hybrid,1.0,1.0,10.0,0.3
46,4.753183992285478,4.828122841684442,-0.2497961062349771,hybrid,1.0,1.0,10.0,0.3
47,4.75192780243723,4.828445610247161,-0.25505931126443965,hybrid,1.0,1.0,10.0,0.3
48,4.7530080644707935,4.828053700296502,-0.2501522624178937,hybrid,1.0,1.0,10.0,0.3
49,4.74124971188997,4.82410370676141,-0.27617981402497543,hybrid,1.0,1.0,10.0,0.3
50,4.751203712664153,4.826002798582378,-0.2493302371156843,hybrid,1.0,1.0,10.0,0.3
51,4.741587689048366,4.824320843345241,-0.2757770505390669,hybrid,1.0,1.0,10.0,0.3
52,4.737170370001542,4.821209104437577,-0.28012913779208537,hybrid,1.0,1.0,10.0,0.3
53,4.7350790375157406,4.821915852396112,-0.2894560639795504,hybrid,1.0,1.0,10.0,0.3
54,4.73626719023052,4.822296769995439,-0.28676533855889974,hybrid,1.0,1.0,10.0,0.3
55,4.736012007060804,4.8210802580180925,-0.2835607991406792,hybrid,1.0,1.0,10.0,0.3
56,4.730220669194272,4.81902749914872,-0.2960227449473582,hybrid,1.0,1.0,10.0,0.3
57,4.726660201424046,4.81887129733437,-0.30737019291049555,hybrid,1.0,1.0,10.0,0.3
58,4.750489360407779,4.827152729034424,-0.25554468914082173,hybrid,1.0,1.0,10.0,0.3
59,4.726840596450002,4.818382112603438,-0.3051383291420184,hybrid,1.0,1.0,10.0,0.3
60,4.750265874360737,4.824987938529567,-0.24907373833028892,hybrid,1.0,1.0,10.0,0.3
61,4.732327335759213,4.821760478772615,-0.2981106670279252,hybrid,1.0,1.0,10.0,0.3
62,4.7220102611340975,4.816189489866558,-0.3139308047922034,hybrid,1.0,1.0,10.0,0.3
63,4.730640662343879,4.818743153622276,-0.29367494269421224,hybrid,1.0,1.0,10.0,0.3
64,4.727373449425948,4.817724905515972,-0.3011714933734191,hybrid,1.0,1.0,10.0,0.3
65,4.726039158670526,4.817821352105391,-0.30594083902082947,hybrid,1.0,1.0,10.0,0.3
66,4.7178363047148055,4.812602971729479,-0.31588872796610784,hybrid,1.0,1.0,10.0,0.3
67,4.723249410328112,4.816265984585411,-0.310055211186409,hybrid,1.0,1.0,10.0,0.3
68,4.720105321783769,4.8156857992473405,-0.31860145926475525,hybrid,1.0,1.0,10.0,0.3
69,4.720072670986778,4.815116681550679,-0.316813283844998,hybrid,1.0,1.0,10.0,0.3
70,4.711236175737883,4.81109242690237,-0.33285431328572723,hybrid,1.0,1.0,10.0,0.3
71,4.7156569330315845,4.812799554122122,-0.3238088778759304,hybrid,1.0,1.0,10.0,0.3
72,4.7166675015499715,4.813801639958432,-0.3237804252850382,hybrid,1.0,1.0,10.0,0.3
73,4.716351534190931,4.8129043328134635,-0.3218423551634738,hybrid,1.0,1.0,10.0,0.3
74,4.710271734940378,4.809943600704796,-0.3322395415682542,hybrid,1.0,1.0,10.0,0.3
75,4.7131267597800806,4.8118345361006885,-0.32902595322383077,hybrid,1.0,1.0,10.0,0.3
76,4.709081649780273,4.810533598849648,-0.33817312984090103,hybrid,1.0,1.0,10.0,0.3
77,4.716616254103811,4.813263240613435,-0.3221567092757476,hybrid,1.0,1.0,10.0,0.3
78,4.717013961390445,4.81367153870432,-0.32219207992679194,hybrid,1.0,1.0,10.0,0.3
79,4.711067952607808,4.811804144006026,-0.33578717551733317,hybrid,1.0,1.0,10.0,0.3
