cn_ad_auc,cn_mci_cls_auc,mci_ad_cls_auc,3class_acc,3class_macro_auc,r2_d_mod3,pearson_d_mod3,spearman_d_mod3,z_std_test,z_active_dims_005,mci_conv_auc,cn_mci_conv_auc,input_version,seed,setup,pretrain_final_loss,alignment_spearman
0.7305882352941176,0.5464864864864865,0.6663638428344311,0.4386252045826514,0.5984784768784454,0.08988574328366306,0.36809963837589676,0.34760448248414766,1.3660848140716553,256.0,0.5210084033613445,0.34444444444444444,raw,0,dx_pretrain_setup3,1.1970730831748562,
0.6350588235294118,0.534069498069498,0.5521992580816111,0.42716857610474634,0.5367979486113593,0.004550455239651141,0.1585568569808487,0.2770241911258346,,,0.6162464985994398,0.24814814814814817,raw,0,dx_pretrain_setup4,1.1970730831748562,0.0032762685176563186
0.742,0.541930501930502,0.6711711711711712,0.4386252045826514,0.6022599032439127,0.0950992249822572,0.3837475679770681,0.35719139256142474,1.373103380203247,256.0,0.5938375350140056,0.31851851851851853,combat,0,dx_pretrain_setup3,1.1908564944016307,
0.6134901960784315,0.5227644787644787,0.5782421076538723,0.41734860883797054,0.5240445710968623,-0.14906709153121578,-0.06438239086136714,-0.07561506317533317,,,0.645658263305322,0.3962962962962963,combat,0,dx_pretrain_setup4,1.1908564944016307,-0.006221311738454067
