epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.01997611431502982,1952.8250732421875,-0.01997611431502982,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
2,-0.02550449037287188,2037.9578214946546,-0.02550449037287188,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
3,-0.027481251151153917,2125.5607331928454,-0.027481251151153917,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
4,-0.03413382721574683,2103.3794716282896,-0.03413382721574683,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
5,-0.035853978246450424,2161.574970446135,-0.035853978246450424,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
6,-0.0422961619731627,2137.2495631167762,-0.0422961619731627,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
7,-0.04483538993487233,2123.229627107319,-0.04483538993487233,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
8,-0.050749776296709716,2072.172279759457,-0.050749776296709716,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
9,-0.05318228076947363,2082.163953279194,-0.05318228076947363,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
10,-0.05263625639245698,2112.8441354851975,-0.05263625639245698,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
11,-0.04976982133168923,2143.490189401727,-0.04976982133168923,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
12,-0.05748943278664037,2277.1327996504933,-0.05748943278664037,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
13,-0.06153492864809538,2222.7123959189967,-0.06153492864809538,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
14,-0.05584582029596755,2171.0676398026317,-0.05584582029596755,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
15,-0.06208185145729467,2225.153924239309,-0.06208185145729467,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
16,-0.0645919932346595,2211.5659693667762,-0.0645919932346595,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
17,-0.0660033667165982,2199.2961682771383,-0.0660033667165982,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
18,-0.06696332893089245,2172.1358321340463,-0.06696332893089245,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
19,-0.06903867384320811,2168.3437885485196,-0.06903867384320811,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
20,-0.06473511202554953,2110.375931589227,-0.06473511202554953,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
