epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.016946071562798398,1943.4122121710527,-0.016946071562798398,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
2,-0.026091408955644033,2052.868054841694,-0.026091408955644033,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
3,-0.0325433723628521,2114.994288394326,-0.0325433723628521,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
4,-0.03505251127736349,2084.4298288445725,-0.03505251127736349,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
5,-0.04191078740711275,2084.7382234272204,-0.04191078740711275,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
6,-0.04342459801486448,2107.175357216283,-0.04342459801486448,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
7,-0.04772641607805302,2098.8474442331412,-0.04772641607805302,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
8,-0.05209182496917875,2081.3022974917762,-0.05209182496917875,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
9,-0.04986618459224701,2010.6279682360198,-0.04986618459224701,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
10,-0.05413987624802088,2136.3629471628287,-0.05413987624802088,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
11,-0.05779083739770086,2123.683972810444,-0.05779083739770086,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
12,-0.058987100461595936,2133.441939504523,-0.058987100461595936,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
13,-0.05239153717105326,2089.6622121710525,-0.05239153717105326,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
14,-0.05889354665812693,2092.6465871710525,-0.05889354665812693,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
15,-0.06009313836693764,2167.253726356908,-0.06009313836693764,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
16,-0.06384700301446412,2239.7032020970396,-0.06384700301446412,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
17,-0.0671026206722385,2243.4881913034537,-0.0671026206722385,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
18,-0.06866222080823622,2169.6501721833883,-0.06866222080823622,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
19,-0.06782945196487401,2141.1529348273025,-0.06782945196487401,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
20,-0.06815208416236074,2238.5944310238488,-0.06815208416236074,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
21,-0.06603391135209485,2251.1100303248354,-0.06603391135209485,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
22,-0.07288028339022085,2285.671026932566,-0.07288028339022085,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
23,-0.07318570543276637,2245.2470831620067,-0.07318570543276637,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
24,-0.06780636310577393,2246.3011924342104,-0.06780636310577393,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
25,-0.07336657004136789,2255.4867778577304,-0.07336657004136789,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
26,-0.07412121778256014,2244.453741776316,-0.07412121778256014,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
27,-0.0700337610354549,2269.67529296875,-0.0700337610354549,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
28,-0.0754573529488162,2280.451859323602,-0.0754573529488162,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
29,-0.0676725895977334,2250.4984452097037,-0.0676725895977334,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
30,-0.07563000976255066,2331.7341437088817,-0.07563000976255066,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
31,-0.07390586031894934,2306.3338301809213,-0.07390586031894934,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
32,-0.07492860112535327,2332.197933799342,-0.07492860112535327,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
33,-0.07802406031834452,2365.5283974095396,-0.07802406031834452,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
34,-0.07951260887478527,2305.1480263157896,-0.07951260887478527,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
35,-0.07586999413998503,2259.539615028783,-0.07586999413998503,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
36,-0.07497127961955573,2362.6896073190787,-0.07497127961955573,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
37,-0.0764192648624119,2363.8045975534537,-0.0764192648624119,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
38,-0.07608373071018018,2275.6728001644738,-0.07608373071018018,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
39,-0.07850703930384234,2244.5849480879933,-0.07850703930384234,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
40,-0.07970976770708435,2259.4023309004933,-0.07970976770708435,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
41,-0.07806296842662912,2289.8443796258225,-0.07806296842662912,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
42,-0.08031825329128064,2335.452508223684,-0.08031825329128064,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
43,-0.08171629925307475,2371.1194233141446,-0.08171629925307475,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
44,-0.08396121800730103,2305.1717208059213,-0.08396121800730103,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
45,-0.08299376835164271,2276.6499537417762,-0.08299376835164271,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
46,-0.07800098273314927,2297.0270482113488,-0.07800098273314927,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
47,-0.0799789609093415,2279.6735968338817,-0.0799789609093415,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
48,-0.08256570053728003,2236.658807051809,-0.08256570053728003,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
49,-0.08298020496180183,2342.4662314967104,-0.08298020496180183,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
50,-0.08313391828223278,2348.1434775904604,-0.08313391828223278,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
51,-0.08429383839431562,2416.476690995066,-0.08429383839431562,rank_kendall_basic,0.1,1.0,10.0,0.25,1.0
