input_version,setup,cn_ad_auc,cn_mci_cls_auc,mci_ad_cls_auc,3class_acc,3class_macro_auc,mci_conv_auc,cn_mci_conv_auc,r2_d_mod3,pearson_d_mod3,spearman_d_mod3,alignment_spearman,loss_mode,tau,beta,rank_alpha,lambda_rank,final_soft_tau,z_std_train,z_std_test,z_dim_std_mean,z_dim_std_max,z_active_dims_005,z_active_dims_010,z_active_dims_050,centroid_alignment_spearman,pca_plot,pairwise_plot,tsne_plot
raw,setup1,0.859529411764706,0.5766177606177607,0.7621318797789386,0.45171849427168576,0.657122449587882,0.6435714285714286,0.3168539325842697,0.2370208374243633,0.5123545020823749,0.4667079120022348,0.045348603416511986,,,,,,,,,,,,,,,,,
raw,setup2,0.558078431372549,0.5108416988416988,0.5239230827466121,0.3960720130932897,0.5176150900447308,0.6021428571428571,0.7033707865168539,0.013664308467416286,0.21884489280433214,0.198632959126609,0.04699486465717093,,,,,,,,,,,,,,,,,
raw,setup3,0.7605882352941176,0.5915984555984557,0.6966083730789614,0.46317512274959083,0.6337037023689692,0.48357142857142854,0.36629213483146067,0.05532935370684333,0.3492666298280312,0.32777131565781314,0.045425356646304184,euclidean,1.0,1.0,4.0,1.0,1.0,0.7507507801055908,0.8930490016937256,0.6691626906394958,1.396620512008667,256.0,256.0,185.0,0.11263506663699528,results_smoke_rank_euclidean/setup3_pca_d_mod3_raw.png,results_smoke_rank_euclidean/setup3_pairwise_distance_raw.png,results_smoke_rank_euclidean/setup3_tsne_d_mod3_raw.png
raw,setup3-s,,,,,,0.4957142857142858,0.5573033707865169,,0.0442025920848976,0.14056336709243009,,euclidean,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,
raw,setup4,0.6395294117647059,0.5367104247104247,0.527443409796351,0.4075286415711948,0.5315861097850224,0.5978571428571429,0.27415730337078653,-0.14087556775935028,0.19995237025890716,0.2269844451423885,0.0335671008221521,,,,,,,,,,,,,,,,,
