epoch,loss
1,875.1741236636514
2,759.5731811523438
3,708.7108057925576
4,671.7320717259457
5,636.9200053967928
6,599.5532772666529
7,566.8657162314967
8,535.5667644299959
9,497.4878893400493
10,460.5668126156456
11,425.3904965049342
12,396.8231988204153
13,374.27769389905427
14,354.03998445209703
15,336.6515631424753
16,318.34559069181745
17,303.54083894428453
18,288.6692456697163
19,277.8849728232936
20,262.39073181152344
21,251.02156307822779
22,238.2835050884046
23,226.48889079846833
24,218.47997404399672
25,208.022510729338
26,195.96517542788857
27,186.30024799547698
28,173.53056094520971
29,164.11529300087378
30,152.77059133429276
31,144.57042894865336
32,133.66924406352797
33,126.30087601511102
34,119.0150415520919
35,107.60437935277035
36,100.99468833521793
37,91.90301955373664
38,82.15310187088816
39,73.99887165270354
40,66.82008944059673
41,59.10346242001182
42,51.07488752666273
43,43.44929966173674
44,36.29311752319336
45,29.16546801516884
46,22.479599802117598
47,16.50342173325388
48,11.092996798063579
49,7.099948531702945
50,5.159328034049587
51,4.83846576590287
52,4.831618735664769
53,4.830670908877724
54,4.829398381082635
55,4.828417828208522
56,4.8271308949119165
57,4.826135033055356
58,4.82673948689511
59,4.823925971984863
60,4.825896112542403
61,4.824228035776239
62,4.8243626795317
63,4.823583954258969
64,4.822964442403693
65,4.82057187431737
66,4.822049391897101
67,4.8219936019495915
68,4.8215399290386
69,4.8205211037083675
70,4.818564364784642
71,4.822276667544716
72,4.820104624095716
73,4.8173947836223405
74,4.819409696679366
75,4.8193207790977075
76,4.817678577021549
77,4.818234845211632
78,4.81903580615395
79,4.819022228843288
80,4.820934396041067
81,4.815275719291286
82,4.813458693654914
83,4.815349352987189
84,4.814637861753765
85,4.818745688388222
86,4.815473330648322
87,4.816140124672337
88,4.814012552562513
89,4.814736491755435
90,4.8171087064241105
91,4.818306797429135
92,4.8122044111552995
93,4.812634518271999
94,4.810855012190969
95,4.810931155556126
96,4.813216435281854
97,4.817832670713726
98,4.815369053890831
99,4.8113970505563834
100,4.808509274532921
101,4.809358646995143
102,4.809771136233681
103,4.811695324747186
104,4.8100401476809855
105,4.811595188943963
106,4.807586067601254
107,4.808540996752288
108,4.807260839562667
109,4.806843205502159
110,4.811737763254266
111,4.8039575125041765
112,4.806492102773566
113,4.809319897701866
114,4.807592191194233
115,4.806665345242149
116,4.805824455462004
117,4.808040443219636
118,4.806780664544356
119,4.804593588176527
120,4.805566963396575
121,4.803099883230109
122,4.801237005936472
123,4.801767098276239
124,4.803003637414229
125,4.808118217869809
126,4.803869071759675
127,4.8087640812522485
128,4.812420117227655
129,4.8006226389031665
130,4.798345114055433
131,4.802417202999718
132,4.802806402507581
133,4.802048858843352
134,4.80584360423841
135,4.800875990014327
136,4.799135910837274
137,4.801109062997918
138,4.802601337432861
139,4.7995860451146175
140,4.800025237234015
141,4.801772192904823
142,4.806699903387773
143,4.805230190879421
144,4.800658401690032
145,4.801034676401239
146,4.797999507502506
147,4.796467404616506
148,4.802055409080104
149,4.804604806398091
150,4.79484234358135
