epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.0821936756531757,1976.2095112047698,-0.0821936756531757,rank_kendall,0.1,1.0,1.0,,1.0
2,-0.12223957159470669,2027.760986328125,-0.12223957159470669,rank_kendall,0.1,1.0,1.0,,1.0
3,-0.13532832780803897,2069.7489334909537,-0.13532832780803897,rank_kendall,0.1,1.0,1.0,,1.0
4,-0.1591455077654437,2125.3178389699838,-0.1591455077654437,rank_kendall,0.1,1.0,1.0,,1.0
5,-0.17267164215445518,2089.1968994140625,-0.17267164215445518,rank_kendall,0.1,1.0,1.0,,1.0
6,-0.18357070025644803,2126.0048506887338,-0.18357070025644803,rank_kendall,0.1,1.0,1.0,,1.0
7,-0.2075204413972403,2078.6952611019738,-0.2075204413972403,rank_kendall,0.1,1.0,1.0,,1.0
8,-0.2242737212463429,2044.5130486739308,-0.2242737212463429,rank_kendall,0.1,1.0,1.0,,1.0
9,-0.22666928995596736,2090.496177271793,-0.22666928995596736,rank_kendall,0.1,1.0,1.0,,1.0
10,-0.2369609769237669,2120.2889211554275,-0.2369609769237669,rank_kendall,0.1,1.0,1.0,,1.0
11,-0.2155722654179523,2228.7160130550988,-0.2155722654179523,rank_kendall,0.1,1.0,1.0,,1.0
12,-0.24426135812935076,2315.8039165296054,-0.24426135812935076,rank_kendall,0.1,1.0,1.0,,1.0
13,-0.25799400320178584,2250.6253983347037,-0.25799400320178584,rank_kendall,0.1,1.0,1.0,,1.0
14,-0.25740971690730047,2217.0785554584704,-0.25740971690730047,rank_kendall,0.1,1.0,1.0,,1.0
15,-0.2554426154023723,2286.8904836554275,-0.2554426154023723,rank_kendall,0.1,1.0,1.0,,1.0
16,-0.2797847617613642,2224.0209061472037,-0.2797847617613642,rank_kendall,0.1,1.0,1.0,,1.0
17,-0.2743440521390815,2219.6528834292762,-0.2743440521390815,rank_kendall,0.1,1.0,1.0,,1.0
18,-0.26652569206137405,2202.9555407072367,-0.26652569206137405,rank_kendall,0.1,1.0,1.0,,1.0
19,-0.2759369439200351,2306.861752158717,-0.2759369439200351,rank_kendall,0.1,1.0,1.0,,1.0
20,-0.2686429870756049,2268.8008840460525,-0.2686429870756049,rank_kendall,0.1,1.0,1.0,,1.0
21,-0.2819950133562088,2248.910952919408,-0.2819950133562088,rank_kendall,0.1,1.0,1.0,,1.0
22,-0.2900441171307313,2323.6115208675988,-0.2900441171307313,rank_kendall,0.1,1.0,1.0,,1.0
23,-0.2894740300743203,2285.6049290707238,-0.2894740300743203,rank_kendall,0.1,1.0,1.0,,1.0
24,-0.30000840676458257,2276.8084909539475,-0.30000840676458257,rank_kendall,0.1,1.0,1.0,,1.0
25,-0.28280054817074224,2395.0203536184213,-0.28280054817074224,rank_kendall,0.1,1.0,1.0,,1.0
26,-0.284810903825258,2318.329037314967,-0.284810903825258,rank_kendall,0.1,1.0,1.0,,1.0
27,-0.30135972484161977,2395.1496453536183,-0.30135972484161977,rank_kendall,0.1,1.0,1.0,,1.0
28,-0.29875627865916804,2356.598992598684,-0.29875627865916804,rank_kendall,0.1,1.0,1.0,,1.0
29,-0.321448835887407,2325.7969649465463,-0.321448835887407,rank_kendall,0.1,1.0,1.0,,1.0
30,-0.3022383388720061,2321.1321700246713,-0.3022383388720061,rank_kendall,0.1,1.0,1.0,,1.0
31,-0.310308943453588,2363.94384765625,-0.310308943453588,rank_kendall,0.1,1.0,1.0,,1.0
32,-0.307378174442994,2378.4540116159537,-0.307378174442994,rank_kendall,0.1,1.0,1.0,,1.0
33,-0.312655414405622,2386.009161698191,-0.312655414405622,rank_kendall,0.1,1.0,1.0,,1.0
34,-0.32042771264126424,2416.591861122533,-0.32042771264126424,rank_kendall,0.1,1.0,1.0,,1.0
35,-0.32806418600835296,2442.20703125,-0.32806418600835296,rank_kendall,0.1,1.0,1.0,,1.0
36,-0.31482444076161636,2443.2275776110196,-0.31482444076161636,rank_kendall,0.1,1.0,1.0,,1.0
37,-0.32037154310627985,2429.4970317639804,-0.32037154310627985,rank_kendall,0.1,1.0,1.0,,1.0
38,-0.32695942254442917,2374.3961502878287,-0.32695942254442917,rank_kendall,0.1,1.0,1.0,,1.0
39,-0.33143285230586406,2361.9505807976975,-0.33143285230586406,rank_kendall,0.1,1.0,1.0,,1.0
40,-0.3328632461397271,2269.1858295641446,-0.3328632461397271,rank_kendall,0.1,1.0,1.0,,1.0
41,-0.33917781710624695,2353.6952418277137,-0.33917781710624695,rank_kendall,0.1,1.0,1.0,,1.0
42,-0.33564832179169907,2455.3078741776317,-0.33564832179169907,rank_kendall,0.1,1.0,1.0,,1.0
43,-0.3397077541602285,2396.0013620476975,-0.3397077541602285,rank_kendall,0.1,1.0,1.0,,1.0
44,-0.33557854357518646,2408.7226305509867,-0.33557854357518646,rank_kendall,0.1,1.0,1.0,,1.0
45,-0.3401245851265757,2412.8766190378287,-0.3401245851265757,rank_kendall,0.1,1.0,1.0,,1.0
46,-0.34585293029483993,2462.0643760279604,-0.34585293029483993,rank_kendall,0.1,1.0,1.0,,1.0
47,-0.34318821289037404,2381.5108449835525,-0.34318821289037404,rank_kendall,0.1,1.0,1.0,,1.0
48,-0.3456144348571175,2295.2779219777963,-0.3456144348571175,rank_kendall,0.1,1.0,1.0,,1.0
49,-0.35674571206695155,2435.730532997533,-0.35674571206695155,rank_kendall,0.1,1.0,1.0,,1.0
50,-0.34506798261090327,2425.009341591283,-0.34506798261090327,rank_kendall,0.1,1.0,1.0,,1.0
51,-0.3397753473959471,2452.1020636307567,-0.3397753473959471,rank_kendall,0.1,1.0,1.0,,1.0
52,-0.3532238947717767,2448.5225508840463,-0.3532238947717767,rank_kendall,0.1,1.0,1.0,,1.0
53,-0.35309564596728277,2454.1889391447367,-0.35309564596728277,rank_kendall,0.1,1.0,1.0,,1.0
54,-0.35010192896190445,2419.4010973478617,-0.35010192896190445,rank_kendall,0.1,1.0,1.0,,1.0
55,-0.3447594038749996,2436.5198653371713,-0.3447594038749996,rank_kendall,0.1,1.0,1.0,,1.0
56,-0.3518280763375132,2499.538818359375,-0.3518280763375132,rank_kendall,0.1,1.0,1.0,,1.0
57,-0.3545879784383272,2497.8545050370067,-0.3545879784383272,rank_kendall,0.1,1.0,1.0,,1.0
58,-0.360870897769928,2454.077765213816,-0.360870897769928,rank_kendall,0.1,1.0,1.0,,1.0
59,-0.35198656508797094,2484.882452713816,-0.35198656508797094,rank_kendall,0.1,1.0,1.0,,1.0
60,-0.3501500173618919,2490.9575966282896,-0.3501500173618919,rank_kendall,0.1,1.0,1.0,,1.0
61,-0.3570945255066219,2463.3296669407896,-0.3570945255066219,rank_kendall,0.1,1.0,1.0,,1.0
62,-0.3640004443494897,2394.8495322779604,-0.3640004443494897,rank_kendall,0.1,1.0,1.0,,1.0
63,-0.35376427204985367,2456.5270739103617,-0.35376427204985367,rank_kendall,0.1,1.0,1.0,,1.0
64,-0.35030984643258545,2466.2805561266446,-0.35030984643258545,rank_kendall,0.1,1.0,1.0,,1.0
65,-0.34918751842097234,2523.3348067434213,-0.34918751842097234,rank_kendall,0.1,1.0,1.0,,1.0
66,-0.35952689302595037,2512.273257606908,-0.35952689302595037,rank_kendall,0.1,1.0,1.0,,1.0
67,-0.35202816913002416,2570.2336297286183,-0.35202816913002416,rank_kendall,0.1,1.0,1.0,,1.0
68,-0.36416028832134445,2638.288330078125,-0.36416028832134445,rank_kendall,0.1,1.0,1.0,,1.0
69,-0.3622513256574932,2572.0348864103617,-0.3622513256574932,rank_kendall,0.1,1.0,1.0,,1.0
70,-0.37449949038656133,2516.3848170230262,-0.37449949038656133,rank_kendall,0.1,1.0,1.0,,1.0
71,-0.36461323342825236,2563.5935444078946,-0.36461323342825236,rank_kendall,0.1,1.0,1.0,,1.0
72,-0.35619021246307775,2616.0348093133225,-0.35619021246307775,rank_kendall,0.1,1.0,1.0,,1.0
73,-0.3628869637062675,2571.074771278783,-0.3628869637062675,rank_kendall,0.1,1.0,1.0,,1.0
74,-0.36821336495248896,2608.597103721217,-0.36821336495248896,rank_kendall,0.1,1.0,1.0,,1.0
75,-0.3641870178674397,2647.2054122121713,-0.3641870178674397,rank_kendall,0.1,1.0,1.0,,1.0
76,-0.37338196133312423,2642.6717079564146,-0.37338196133312423,rank_kendall,0.1,1.0,1.0,,1.0
77,-0.3728033257158179,2610.335025185033,-0.3728033257158179,rank_kendall,0.1,1.0,1.0,,1.0
78,-0.37012783163472224,2608.3107781661183,-0.37012783163472224,rank_kendall,0.1,1.0,1.0,,1.0
79,-0.36357810936476054,2594.3469366776317,-0.36357810936476054,rank_kendall,0.1,1.0,1.0,,1.0
80,-0.37983926660136175,2623.2760973478617,-0.37983926660136175,rank_kendall,0.1,1.0,1.0,,1.0
81,-0.3865366185966291,2562.104119551809,-0.3865366185966291,rank_kendall,0.1,1.0,1.0,,1.0
82,-0.3787806716404463,2486.4664756373354,-0.3787806716404463,rank_kendall,0.1,1.0,1.0,,1.0
83,-0.3861121974493328,2453.0237844366775,-0.3861121974493328,rank_kendall,0.1,1.0,1.0,,1.0
84,-0.3827776508895974,2529.8944541529604,-0.3827776508895974,rank_kendall,0.1,1.0,1.0,,1.0
85,-0.36354365631153707,2571.68115234375,-0.36354365631153707,rank_kendall,0.1,1.0,1.0,,1.0
86,-0.3731073266581485,2629.8933619449012,-0.3731073266581485,rank_kendall,0.1,1.0,1.0,,1.0
87,-0.3712481958301444,2680.9033460115133,-0.3712481958301444,rank_kendall,0.1,1.0,1.0,,1.0
88,-0.3745113846502806,2569.0682051809213,-0.3745113846502806,rank_kendall,0.1,1.0,1.0,,1.0
89,-0.38563040996852677,2533.2944849917762,-0.38563040996852677,rank_kendall,0.1,1.0,1.0,,1.0
90,-0.39553424088578476,2417.41650390625,-0.39553424088578476,rank_kendall,0.1,1.0,1.0,,1.0
91,-0.38907667837644877,2393.5009765625,-0.38907667837644877,rank_kendall,0.1,1.0,1.0,,1.0
92,-0.39204490184783936,2455.4660387541117,-0.39204490184783936,rank_kendall,0.1,1.0,1.0,,1.0
93,-0.3682251290271157,2605.6891832853617,-0.3682251290271157,rank_kendall,0.1,1.0,1.0,,1.0
94,-0.38772969967440557,2706.8049830386512,-0.38772969967440557,rank_kendall,0.1,1.0,1.0,,1.0
95,-0.38153160245795,2636.7190712376646,-0.38153160245795,rank_kendall,0.1,1.0,1.0,,1.0
96,-0.38720899192910446,2579.1144891036183,-0.38720899192910446,rank_kendall,0.1,1.0,1.0,,1.0
97,-0.39131440771253484,2653.1572394120067,-0.39131440771253484,rank_kendall,0.1,1.0,1.0,,1.0
98,-0.38996997475624084,2633.7498329564146,-0.38996997475624084,rank_kendall,0.1,1.0,1.0,,1.0
99,-0.38160497107003866,2506.2891652960525,-0.38160497107003866,rank_kendall,0.1,1.0,1.0,,1.0
100,-0.3873065129706734,2609.6210552014804,-0.3873065129706734,rank_kendall,0.1,1.0,1.0,,1.0
101,-0.38317040079518366,2715.344546669408,-0.38317040079518366,rank_kendall,0.1,1.0,1.0,,1.0
102,-0.37755078704733597,2666.699642783717,-0.37755078704733597,rank_kendall,0.1,1.0,1.0,,1.0
103,-0.3914637455814763,2598.352474814967,-0.3914637455814763,rank_kendall,0.1,1.0,1.0,,1.0
104,-0.38808753615931463,2560.7812243009867,-0.38808753615931463,rank_kendall,0.1,1.0,1.0,,1.0
105,-0.3766675544412513,2553.6827842310854,-0.3766675544412513,rank_kendall,0.1,1.0,1.0,,1.0
106,-0.3950432523300773,2520.287841796875,-0.3950432523300773,rank_kendall,0.1,1.0,1.0,,1.0
107,-0.38788856487525136,2601.1422440378287,-0.38788856487525136,rank_kendall,0.1,1.0,1.0,,1.0
108,-0.39749249815940857,2689.0299393503287,-0.39749249815940857,rank_kendall,0.1,1.0,1.0,,1.0
109,-0.4069219874708276,2667.984991776316,-0.4069219874708276,rank_kendall,0.1,1.0,1.0,,1.0
110,-0.4101763477450923,2592.9376670435854,-0.4101763477450923,rank_kendall,0.1,1.0,1.0,,1.0
111,-0.3945953093077007,2562.8434159128287,-0.3945953093077007,rank_kendall,0.1,1.0,1.0,,1.0
112,-0.398936191671773,2539.1597707648025,-0.398936191671773,rank_kendall,0.1,1.0,1.0,,1.0
113,-0.4089874468351665,2501.4660387541117,-0.4089874468351665,rank_kendall,0.1,1.0,1.0,,1.0
114,-0.4092458376758977,2533.3406532689146,-0.4092458376758977,rank_kendall,0.1,1.0,1.0,,1.0
115,-0.3918441439929761,2604.0979774876646,-0.3918441439929761,rank_kendall,0.1,1.0,1.0,,1.0
116,-0.4122305198719627,2648.1238178453946,-0.4122305198719627,rank_kendall,0.1,1.0,1.0,,1.0
117,-0.3962008137451975,2642.0542763157896,-0.3962008137451975,rank_kendall,0.1,1.0,1.0,,1.0
118,-0.3961197624081059,2665.2357884457238,-0.3961197624081059,rank_kendall,0.1,1.0,1.0,,1.0
119,-0.3989268588392358,2591.3641550164475,-0.3989268588392358,rank_kendall,0.1,1.0,1.0,,1.0
120,-0.4060373980748026,2600.8815532483554,-0.4060373980748026,rank_kendall,0.1,1.0,1.0,,1.0
