epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.06974445538301217,1956.5171476665296,-0.06974445538301217,rank_kendall,0.1,1.0,1.0,,1.0
2,-0.12774940050746264,2055.859959652549,-0.12774940050746264,rank_kendall,0.1,1.0,1.0,,1.0
3,-0.14713292078752266,2092.1756270559213,-0.14713292078752266,rank_kendall,0.1,1.0,1.0,,1.0
4,-0.1567062672815825,2106.482274105674,-0.1567062672815825,rank_kendall,0.1,1.0,1.0,,1.0
5,-0.18460587451332494,2158.446668122944,-0.18460587451332494,rank_kendall,0.1,1.0,1.0,,1.0
6,-0.19371039028230466,2183.0800460012338,-0.19371039028230466,rank_kendall,0.1,1.0,1.0,,1.0
7,-0.2131609681405519,2107.2252004523025,-0.2131609681405519,rank_kendall,0.1,1.0,1.0,,1.0
8,-0.22077108801979767,2034.5271060341283,-0.22077108801979767,rank_kendall,0.1,1.0,1.0,,1.0
9,-0.2336578369140625,1976.1715987356085,-0.2336578369140625,rank_kendall,0.1,1.0,1.0,,1.0
10,-0.23338956032928668,2084.9382002981088,-0.23338956032928668,rank_kendall,0.1,1.0,1.0,,1.0
11,-0.23284490641794706,2152.9778410259046,-0.23284490641794706,rank_kendall,0.1,1.0,1.0,,1.0
12,-0.23974969669392235,2189.754837839227,-0.23974969669392235,rank_kendall,0.1,1.0,1.0,,1.0
13,-0.2283451768912767,2186.7103078741775,-0.2283451768912767,rank_kendall,0.1,1.0,1.0,,1.0
14,-0.2557195362291838,2178.642513877467,-0.2557195362291838,rank_kendall,0.1,1.0,1.0,,1.0
15,-0.26073487455907624,2205.9479594983554,-0.26073487455907624,rank_kendall,0.1,1.0,1.0,,1.0
16,-0.2700560626230742,2350.4980083264804,-0.2700560626230742,rank_kendall,0.1,1.0,1.0,,1.0
17,-0.2647555321455002,2312.784552323191,-0.2647555321455002,rank_kendall,0.1,1.0,1.0,,1.0
18,-0.27338284803064244,2312.2346448396383,-0.27338284803064244,rank_kendall,0.1,1.0,1.0,,1.0
19,-0.28007051740822037,2266.1132298519738,-0.28007051740822037,rank_kendall,0.1,1.0,1.0,,1.0
20,-0.2870202644875175,2213.131656044408,-0.2870202644875175,rank_kendall,0.1,1.0,1.0,,1.0
21,-0.28112957116804627,2263.7877004523025,-0.28112957116804627,rank_kendall,0.1,1.0,1.0,,1.0
22,-0.2926078642669477,2381.4036543996713,-0.2926078642669477,rank_kendall,0.1,1.0,1.0,,1.0
23,-0.2876482888271934,2301.5116802014804,-0.2876482888271934,rank_kendall,0.1,1.0,1.0,,1.0
24,-0.26155751943588257,2267.1549907483554,-0.26155751943588257,rank_kendall,0.1,1.0,1.0,,1.0
25,-0.2866499196541937,2362.7787957442433,-0.2866499196541937,rank_kendall,0.1,1.0,1.0,,1.0
26,-0.28141340221229355,2399.1326583059213,-0.28141340221229355,rank_kendall,0.1,1.0,1.0,,1.0
27,-0.2814489759896931,2491.2408126027963,-0.2814489759896931,rank_kendall,0.1,1.0,1.0,,1.0
28,-0.3041504362696095,2455.1628289473683,-0.3041504362696095,rank_kendall,0.1,1.0,1.0,,1.0
29,-0.2841316441956319,2375.9867907072367,-0.2841316441956319,rank_kendall,0.1,1.0,1.0,,1.0
30,-0.29953329578826304,2406.6264776932567,-0.29953329578826304,rank_kendall,0.1,1.0,1.0,,1.0
31,-0.2915831474881423,2405.247494346217,-0.2915831474881423,rank_kendall,0.1,1.0,1.0,,1.0
32,-0.29861367846790116,2392.944400185033,-0.29861367846790116,rank_kendall,0.1,1.0,1.0,,1.0
33,-0.3156008375318427,2440.4313579358554,-0.3156008375318427,rank_kendall,0.1,1.0,1.0,,1.0
34,-0.32350293899837296,2379.5441123560854,-0.32350293899837296,rank_kendall,0.1,1.0,1.0,,1.0
35,-0.30755367169254705,2374.2267038445725,-0.30755367169254705,rank_kendall,0.1,1.0,1.0,,1.0
36,-0.3140828311443329,2410.0923751027963,-0.3140828311443329,rank_kendall,0.1,1.0,1.0,,1.0
37,-0.29004414301169545,2430.6345471833883,-0.29004414301169545,rank_kendall,0.1,1.0,1.0,,1.0
38,-0.30090443397823136,2432.1676475123354,-0.30090443397823136,rank_kendall,0.1,1.0,1.0,,1.0
39,-0.31270902329369593,2482.886114823191,-0.31270902329369593,rank_kendall,0.1,1.0,1.0,,1.0
40,-0.3261663756872478,2365.7634534333883,-0.3261663756872478,rank_kendall,0.1,1.0,1.0,,1.0
41,-0.3192451557046489,2347.708804481908,-0.3192451557046489,rank_kendall,0.1,1.0,1.0,,1.0
42,-0.32466937209430496,2432.2851177014804,-0.32466937209430496,rank_kendall,0.1,1.0,1.0,,1.0
43,-0.34185943713313655,2405.3249383223683,-0.34185943713313655,rank_kendall,0.1,1.0,1.0,,1.0
44,-0.33734941639398275,2413.9247532894738,-0.33734941639398275,rank_kendall,0.1,1.0,1.0,,1.0
45,-0.32910232010640594,2368.9955669202304,-0.32910232010640594,rank_kendall,0.1,1.0,1.0,,1.0
46,-0.3127751766066802,2467.289730674342,-0.3127751766066802,rank_kendall,0.1,1.0,1.0,,1.0
47,-0.3189627606617777,2527.406558388158,-0.3189627606617777,rank_kendall,0.1,1.0,1.0,,1.0
48,-0.32495677706442383,2501.924496299342,-0.32495677706442383,rank_kendall,0.1,1.0,1.0,,1.0
49,-0.3359790138508144,2552.553826583059,-0.3359790138508144,rank_kendall,0.1,1.0,1.0,,1.0
50,-0.34632806636785207,2469.29931640625,-0.34632806636785207,rank_kendall,0.1,1.0,1.0,,1.0
51,-0.33310391087281077,2448.1385819284537,-0.33310391087281077,rank_kendall,0.1,1.0,1.0,,1.0
