epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.08377272335469331,1964.3126927425988,-0.08377272335469331,rank_kendall,0.1,1.0,10.0,,1.0
2,-0.10715104400572416,2052.5674599095396,-0.10715104400572416,rank_kendall,0.1,1.0,10.0,,1.0
3,-0.11338137568121678,2101.555972450658,-0.11338137568121678,rank_kendall,0.1,1.0,10.0,,1.0
4,-0.1511841832022918,2121.2717991879113,-0.1511841832022918,rank_kendall,0.1,1.0,10.0,,1.0
5,-0.15990123133126058,2120.3489090768912,-0.15990123133126058,rank_kendall,0.1,1.0,10.0,,1.0
6,-0.17637248650977486,2151.7116827713817,-0.17637248650977486,rank_kendall,0.1,1.0,10.0,,1.0
7,-0.1786273906105443,2143.3240966796875,-0.1786273906105443,rank_kendall,0.1,1.0,10.0,,1.0
8,-0.19602089698769545,2165.0225830078125,-0.19602089698769545,rank_kendall,0.1,1.0,10.0,,1.0
9,-0.20089420088027654,2189.898096988076,-0.20089420088027654,rank_kendall,0.1,1.0,10.0,,1.0
10,-0.2093232179942884,2175.874871504934,-0.2093232179942884,rank_kendall,0.1,1.0,10.0,,1.0
11,-0.18136130430196462,2182.073351408306,-0.18136130430196462,rank_kendall,0.1,1.0,10.0,,1.0
12,-0.24311476083178268,2174.2270379317433,-0.24311476083178268,rank_kendall,0.1,1.0,10.0,,1.0
13,-0.2379511312434548,2142.600277549342,-0.2379511312434548,rank_kendall,0.1,1.0,10.0,,1.0
14,-0.23925994415032237,2105.432456568668,-0.23925994415032237,rank_kendall,0.1,1.0,10.0,,1.0
15,-0.23835766668382444,2178.5709742495887,-0.23835766668382444,rank_kendall,0.1,1.0,10.0,,1.0
16,-0.2582371791726665,2149.8432360197367,-0.2582371791726665,rank_kendall,0.1,1.0,10.0,,1.0
17,-0.2597878285144505,2219.7735788445725,-0.2597878285144505,rank_kendall,0.1,1.0,10.0,,1.0
18,-0.25491172232125936,2196.4261153371713,-0.25491172232125936,rank_kendall,0.1,1.0,10.0,,1.0
19,-0.26298826227062627,2182.1993922183387,-0.26298826227062627,rank_kendall,0.1,1.0,10.0,,1.0
