epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.06401494834541441,1947.1982357627467,-0.06401494834541441,rank_kendall,0.1,1.0,10.0,,1.0
2,-0.07300347671844065,2136.494339792352,-0.07300347671844065,rank_kendall,0.1,1.0,10.0,,1.0
3,-0.13617605961074955,2145.8020790501646,-0.13617605961074955,rank_kendall,0.1,1.0,10.0,,1.0
4,-0.14327853722007652,2182.854607833059,-0.14327853722007652,rank_kendall,0.1,1.0,10.0,,1.0
5,-0.17438873080046555,2170.790167557566,-0.17438873080046555,rank_kendall,0.1,1.0,10.0,,1.0
6,-0.1690454828111749,2171.1118549547696,-0.1690454828111749,rank_kendall,0.1,1.0,10.0,,1.0
7,-0.18821758306340167,2158.827700966283,-0.18821758306340167,rank_kendall,0.1,1.0,10.0,,1.0
8,-0.2052802153323826,2180.0969174033717,-0.2052802153323826,rank_kendall,0.1,1.0,10.0,,1.0
9,-0.2194663129354778,2134.4421065481088,-0.2194663129354778,rank_kendall,0.1,1.0,10.0,,1.0
10,-0.21205828927065196,2191.993543122944,-0.21205828927065196,rank_kendall,0.1,1.0,10.0,,1.0
11,-0.22275527096108386,2217.8107396175988,-0.22275527096108386,rank_kendall,0.1,1.0,10.0,,1.0
12,-0.23691041767597198,2251.9004612972863,-0.23691041767597198,rank_kendall,0.1,1.0,10.0,,1.0
13,-0.22139708756616241,2228.6498894942433,-0.22139708756616241,rank_kendall,0.1,1.0,10.0,,1.0
14,-0.23892614480696225,2144.525654039885,-0.23892614480696225,rank_kendall,0.1,1.0,10.0,,1.0
15,-0.2322450029222589,2158.3003507915296,-0.2322450029222589,rank_kendall,0.1,1.0,10.0,,1.0
16,-0.22130777255484932,2246.4810084292762,-0.22130777255484932,rank_kendall,0.1,1.0,10.0,,1.0
17,-0.27085486524983454,2326.8398822985196,-0.27085486524983454,rank_kendall,0.1,1.0,10.0,,1.0
18,-0.2611118727608731,2255.8854851973683,-0.2611118727608731,rank_kendall,0.1,1.0,10.0,,1.0
19,-0.25551444488136393,2200.09035130551,-0.25551444488136393,rank_kendall,0.1,1.0,10.0,,1.0
20,-0.2562408180613267,2223.4790745785363,-0.2562408180613267,rank_kendall,0.1,1.0,10.0,,1.0
21,-0.2656283896220358,2306.620297080592,-0.2656283896220358,rank_kendall,0.1,1.0,10.0,,1.0
22,-0.28793620043679286,2266.2036518297696,-0.28793620043679286,rank_kendall,0.1,1.0,10.0,,1.0
23,-0.28781346741475555,2289.302798622533,-0.28781346741475555,rank_kendall,0.1,1.0,10.0,,1.0
24,-0.26654555374070216,2228.7705463610196,-0.26654555374070216,rank_kendall,0.1,1.0,10.0,,1.0
25,-0.2699851315272482,2238.567138671875,-0.2699851315272482,rank_kendall,0.1,1.0,10.0,,1.0
26,-0.28928643151333455,2278.452084189967,-0.28928643151333455,rank_kendall,0.1,1.0,10.0,,1.0
27,-0.25796242293558624,2253.904052734375,-0.25796242293558624,rank_kendall,0.1,1.0,10.0,,1.0
28,-0.3055445677355716,2212.4890522203946,-0.3055445677355716,rank_kendall,0.1,1.0,10.0,,1.0
