epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
65,4.732143853840075,4.819144374445865,-0.29000160490211685,hybrid,1.0,1.0,20.0,0.3
66,4.732983187625282,4.819952011108398,-0.2898960584088376,hybrid,1.0,1.0,20.0,0.3
67,4.720907964204487,4.815501991071199,-0.3153134074650313,hybrid,1.0,1.0,20.0,0.3
68,4.722822866941753,4.815148002222965,-0.30775043133058044,hybrid,1.0,1.0,20.0,0.3
69,4.722853133552952,4.8157475371109815,-0.30964794754981995,hybrid,1.0,1.0,20.0,0.3
70,4.7166927488226635,4.8126099988033895,-0.3197240296163057,hybrid,1.0,1.0,20.0,0.3
71,4.721299271834524,4.815520863783987,-0.31407194231685837,hybrid,1.0,1.0,20.0,0.3
72,4.71767709129735,4.812319604974044,-0.31547508741679947,hybrid,1.0,1.0,20.0,0.3
73,4.721268352709319,4.816031305413497,-0.3158764980341259,hybrid,1.0,1.0,20.0,0.3
74,4.718177268379613,4.813867870130037,-0.31896877524099854,hybrid,1.0,1.0,20.0,0.3
75,4.716892869848954,4.812614892658434,-0.31907330139687184,hybrid,1.0,1.0,20.0,0.3
76,4.713987526140715,4.812082215359337,-0.32698216877485575,hybrid,1.0,1.0,20.0,0.3
77,4.7164630136991805,4.812670682605944,-0.32069229609087896,hybrid,1.0,1.0,20.0,0.3
78,4.717449062748959,4.813366438213148,-0.31972442645775645,hybrid,1.0,1.0,20.0,0.3
79,4.726368828823692,4.8162207101520735,-0.29950609175782456,hybrid,1.0,1.0,20.0,0.3
80,4.7198262214660645,4.8143837828385205,-0.3151918743786059,hybrid,1.0,1.0,20.0,0.3
81,4.715210914611816,4.811919563695004,-0.32236217589754806,hybrid,1.0,1.0,20.0,0.3
82,4.711860757125051,4.810898780822754,-0.3301267882711009,hybrid,1.0,1.0,20.0,0.3
83,4.718358642176578,4.813799406352796,-0.31813565602428034,hybrid,1.0,1.0,20.0,0.3
84,4.714081237190648,4.811171431290476,-0.3236340550999892,hybrid,1.0,1.0,20.0,0.3
85,4.7090654373168945,4.809569082762065,-0.335012087696477,hybrid,1.0,1.0,20.0,0.3
86,4.703339451237729,4.8068943525615495,-0.34518305682822276,hybrid,1.0,1.0,20.0,0.3
87,4.703543110897667,4.807423842580695,-0.3462691918799752,hybrid,1.0,1.0,20.0,0.3
88,4.703491537194503,4.807200758080733,-0.3456973174684926,hybrid,1.0,1.0,20.0,0.3
89,4.704574158317165,4.808419277793483,-0.34615050805242437,hybrid,1.0,1.0,20.0,0.3
90,4.7094243953102515,4.809397747642116,-0.33324423824485977,hybrid,1.0,1.0,20.0,0.3
91,4.713314734007183,4.813055490192614,-0.3324690923879021,hybrid,1.0,1.0,20.0,0.3
92,4.7100796448557,4.811182574221962,-0.33700969109409734,hybrid,1.0,1.0,20.0,0.3
93,4.707435356943231,4.809074150888543,-0.3387960611205352,hybrid,1.0,1.0,20.0,0.3
94,4.706602824361701,4.807707861850136,-0.3370168585526316,hybrid,1.0,1.0,20.0,0.3
95,4.7003656437522485,4.806321922101472,-0.3531874684911025,hybrid,1.0,1.0,20.0,0.3
96,4.69870148207012,4.804742411563271,-0.3534698596126155,hybrid,1.0,1.0,20.0,0.3
97,4.702979840730366,4.80770542747096,-0.34908537645089,hybrid,1.0,1.0,20.0,0.3
98,4.700675111067922,4.8056410488329435,-0.34988635229436976,hybrid,1.0,1.0,20.0,0.3
99,4.704529285430908,4.807010801214921,-0.3416050562733098,hybrid,1.0,1.0,20.0,0.3
100,4.701372146606445,4.805962888818038,-0.34863564372062683,hybrid,1.0,1.0,20.0,0.3
101,4.693633907719662,4.802431282244231,-0.3626578340404912,hybrid,1.0,1.0,20.0,0.3
102,4.69972751015111,4.804740780278256,-0.35004411559355886,hybrid,1.0,1.0,20.0,0.3
103,4.700748970634059,4.805938720703125,-0.3506324259858382,hybrid,1.0,1.0,20.0,0.3
104,4.696737264332018,4.803696255934866,-0.35653007108914225,hybrid,1.0,1.0,20.0,0.3
105,4.6972267000298755,4.8054881848787,-0.360871589497516,hybrid,1.0,1.0,20.0,0.3
106,4.686269057424445,4.7979280572188525,-0.3721966484659596,hybrid,1.0,1.0,20.0,0.3
107,4.699758780630011,4.805442860251979,-0.352280382263033,hybrid,1.0,1.0,20.0,0.3
108,4.700392045472798,4.805917363417776,-0.3517510647836484,hybrid,1.0,1.0,20.0,0.3
109,4.697943185505114,4.804114065672222,-0.3539028073612012,hybrid,1.0,1.0,20.0,0.3
110,4.6965595044587785,4.803696130451403,-0.35712204638280365,hybrid,1.0,1.0,20.0,0.3
111,4.694250182101601,4.8023927588211865,-0.36047538016971786,hybrid,1.0,1.0,20.0,0.3
112,4.683341553336696,4.796987106925563,-0.37881846333804886,hybrid,1.0,1.0,20.0,0.3
113,4.691423190267463,4.8019312306454305,-0.36836013041044535,hybrid,1.0,1.0,20.0,0.3
114,4.693718257703279,4.802792323263068,-0.36358038453679337,hybrid,1.0,1.0,20.0,0.3
115,4.688038073087993,4.799042425657573,-0.37001453104772064,hybrid,1.0,1.0,20.0,0.3
116,4.696469281849108,4.802604549809506,-0.35378416117868927,hybrid,1.0,1.0,20.0,0.3
117,4.696399387560393,4.803750088340358,-0.35783560338773224,hybrid,1.0,1.0,20.0,0.3
118,4.691268444061279,4.801115688524749,-0.36615746036956187,hybrid,1.0,1.0,20.0,0.3
119,4.7071303066454435,4.809211153733103,-0.3402694338246396,hybrid,1.0,1.0,20.0,0.3
120,4.683756878501491,4.798871115634316,-0.3837141692638397,hybrid,1.0,1.0,20.0,0.3
121,4.691666000767758,4.8009744443391495,-0.36436138733437184,hybrid,1.0,1.0,20.0,0.3
122,4.69321850726479,4.802059851194683,-0.3628043124550267,hybrid,1.0,1.0,20.0,0.3
123,4.684199458674381,4.797543073955335,-0.37781205616499247,hybrid,1.0,1.0,20.0,0.3
124,4.694885178616173,4.802492744044254,-0.3586917848963487,hybrid,1.0,1.0,20.0,0.3
125,4.706585081000077,4.8093954136497095,-0.3427009386451621,hybrid,1.0,1.0,20.0,0.3
126,4.700582127822073,4.807186026322214,-0.3553462608864433,hybrid,1.0,1.0,20.0,0.3
127,4.683114503559313,4.797664742720754,-0.3818339587826478,hybrid,1.0,1.0,20.0,0.3
128,4.686394365210282,4.799670570775082,-0.37758732155749675,hybrid,1.0,1.0,20.0,0.3
129,4.688195680317126,4.799063808039615,-0.3695604550211053,hybrid,1.0,1.0,20.0,0.3
130,4.686821636400725,4.798369884490967,-0.3718275451346448,hybrid,1.0,1.0,20.0,0.3
131,4.694750861117714,4.801264110364412,-0.3550441037667425,hybrid,1.0,1.0,20.0,0.3
132,4.681291705683658,4.795506126002262,-0.38071468786189433,hybrid,1.0,1.0,20.0,0.3
133,4.690917015075684,4.8008678837826375,-0.3665029359491248,hybrid,1.0,1.0,20.0,0.3
134,4.68746627004523,4.799359020433928,-0.3729758968478755,hybrid,1.0,1.0,20.0,0.3
135,4.6759332857633895,4.792467242793033,-0.38844634670960276,hybrid,1.0,1.0,20.0,0.3
136,4.684527798702843,4.796993130131772,-0.37488429640468796,hybrid,1.0,1.0,20.0,0.3
137,4.679953625327663,4.7963058572066455,-0.3878406584262848,hybrid,1.0,1.0,20.0,0.3
138,4.679460550609388,4.797684744784706,-0.3940806435911279,hybrid,1.0,1.0,20.0,0.3
139,4.6806103304812785,4.795610051406057,-0.38333253640877574,hybrid,1.0,1.0,20.0,0.3
140,4.694709100221333,4.803984290675113,-0.36425056269294337,hybrid,1.0,1.0,20.0,0.3
141,4.677474749715705,4.7943924853676245,-0.38972575884116323,hybrid,1.0,1.0,20.0,0.3
142,4.681736343785336,4.7969922517475325,-0.3841863423585892,hybrid,1.0,1.0,20.0,0.3
143,4.678265220240543,4.794538096377724,-0.38757624908497457,hybrid,1.0,1.0,20.0,0.3
144,4.686393813083046,4.799599296168277,-0.37735164322351156,hybrid,1.0,1.0,20.0,0.3
145,4.687526401720549,4.800325494063528,-0.3759969472885132,hybrid,1.0,1.0,20.0,0.3
146,4.67716121673584,4.7949295796846085,-0.39256113375488083,hybrid,1.0,1.0,20.0,0.3
147,4.670376551778693,4.789916565543727,-0.3984667909772773,hybrid,1.0,1.0,20.0,0.3
148,4.671733755814402,4.789661106310393,-0.3930910747302206,hybrid,1.0,1.0,20.0,0.3
149,4.6797645970394735,4.79417233718069,-0.38135929484116404,hybrid,1.0,1.0,20.0,0.3
150,4.679376275915849,4.794686417830618,-0.3843672071632586,hybrid,1.0,1.0,20.0,0.3
