epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,-0.08502378010828245,391.22092959755344,-0.08502378010828245,rank_kendall,1.0,1.0,20.0,1.0
2,-0.12955769288696742,411.20058882863896,-0.12955769288696742,rank_kendall,1.0,1.0,20.0,1.0
3,-0.13711225633558474,413.6238274825247,-0.13711225633558474,rank_kendall,1.0,1.0,20.0,1.0
4,-0.13639944831007406,440.8766286749589,-0.13639944831007406,rank_kendall,1.0,1.0,20.0,1.0
5,-0.1493866514218481,442.73250860916943,-0.1493866514218481,rank_kendall,1.0,1.0,20.0,1.0
6,-0.1583818322733829,445.7205874794408,-0.1583818322733829,rank_kendall,1.0,1.0,20.0,1.0
7,-0.17591724485943191,441.1660300806949,-0.17591724485943191,rank_kendall,1.0,1.0,20.0,1.0
8,-0.177592355169748,444.2370043302837,-0.177592355169748,rank_kendall,1.0,1.0,20.0,1.0
9,-0.17470025114322962,444.6750343724301,-0.17470025114322962,rank_kendall,1.0,1.0,20.0,1.0
10,-0.18709418177604675,449.52429359837583,-0.18709418177604675,rank_kendall,1.0,1.0,20.0,1.0
11,-0.20334438469849134,447.77704499897203,-0.20334438469849134,rank_kendall,1.0,1.0,20.0,1.0
12,-0.2053561038092563,444.8648681640625,-0.2053561038092563,rank_kendall,1.0,1.0,20.0,1.0
13,-0.20780724836023232,432.27369449013156,-0.20780724836023232,rank_kendall,1.0,1.0,20.0,1.0
14,-0.2091120410906641,432.2370300292969,-0.2091120410906641,rank_kendall,1.0,1.0,20.0,1.0
15,-0.2142578684969952,434.29743234734786,-0.2142578684969952,rank_kendall,1.0,1.0,20.0,1.0
16,-0.19532887539581248,442.8321950812089,-0.19532887539581248,rank_kendall,1.0,1.0,20.0,1.0
17,-0.229925905403338,454.69031243575245,-0.229925905403338,rank_kendall,1.0,1.0,20.0,1.0
18,-0.24089645398290535,450.7136632015831,-0.24089645398290535,rank_kendall,1.0,1.0,20.0,1.0
19,-0.24637093434208318,442.2795843827097,-0.24637093434208318,rank_kendall,1.0,1.0,20.0,1.0
20,-0.23101581476236643,443.53174149362667,-0.23101581476236643,rank_kendall,1.0,1.0,20.0,1.0
21,-0.23632882849166267,452.8052898206209,-0.23632882849166267,rank_kendall,1.0,1.0,20.0,1.0
22,-0.23761668879734843,455.9954576994243,-0.23761668879734843,rank_kendall,1.0,1.0,20.0,1.0
