epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
39,-0.26936304412390055,457.33204409950656,-0.26936304412390055,rank_kendall,1.0,1.0,20.0,1.0
40,-0.28851298909438283,459.31592760587995,-0.28851298909438283,rank_kendall,1.0,1.0,20.0,1.0
41,-0.27761053725292806,458.55553877981083,-0.27761053725292806,rank_kendall,1.0,1.0,20.0,1.0
42,-0.27160153890910904,455.19389744808797,-0.27160153890910904,rank_kendall,1.0,1.0,20.0,1.0
43,-0.267985579214598,449.9215939170436,-0.267985579214598,rank_kendall,1.0,1.0,20.0,1.0
44,-0.2735958154264249,461.35691431949016,-0.2735958154264249,rank_kendall,1.0,1.0,20.0,1.0
45,-0.28664678570471314,465.46023238332646,-0.28664678570471314,rank_kendall,1.0,1.0,20.0,1.0
46,-0.2949718527103725,459.52450882761104,-0.2949718527103725,rank_kendall,1.0,1.0,20.0,1.0
47,-0.29071221304567235,455.84956279553865,-0.29071221304567235,rank_kendall,1.0,1.0,20.0,1.0
48,-0.29025027391157654,453.99500796669406,-0.29025027391157654,rank_kendall,1.0,1.0,20.0,1.0
49,-0.29846389513266713,447.92172562448604,-0.29846389513266713,rank_kendall,1.0,1.0,20.0,1.0
50,-0.28775228873679515,449.43734580592104,-0.28775228873679515,rank_kendall,1.0,1.0,20.0,1.0
51,-0.2999018360125391,453.4008532072368,-0.2999018360125391,rank_kendall,1.0,1.0,20.0,1.0
52,-0.291554887828074,456.80067845394734,-0.291554887828074,rank_kendall,1.0,1.0,20.0,1.0
53,-0.2874132308520769,459.4148800498561,-0.2874132308520769,rank_kendall,1.0,1.0,20.0,1.0
54,-0.30279945778219325,457.65052875719573,-0.30279945778219325,rank_kendall,1.0,1.0,20.0,1.0
55,-0.2976713658947694,452.3062149850946,-0.2976713658947694,rank_kendall,1.0,1.0,20.0,1.0
56,-0.29464585922266306,455.2246880782278,-0.29464585922266306,rank_kendall,1.0,1.0,20.0,1.0
57,-0.30081574305107717,451.6743453176398,-0.30081574305107717,rank_kendall,1.0,1.0,20.0,1.0
58,-0.2874194281665902,453.3584642912212,-0.2874194281665902,rank_kendall,1.0,1.0,20.0,1.0
59,-0.2963569203489705,455.6275923879523,-0.2963569203489705,rank_kendall,1.0,1.0,20.0,1.0
