epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,299.97835259688526,299.9882587633635,-0.009906938495604615,hybrid,1.0,1.0,4.0,1.0
2,270.0104755602385,270.0568968120374,-0.04642080410236591,hybrid,1.0,1.0,4.0,1.0
3,248.73797125565378,248.79065905119242,-0.052688037339401875,hybrid,1.0,1.0,4.0,1.0
4,238.30151688425164,238.37315288342927,-0.0716352153471426,hybrid,1.0,1.0,4.0,1.0
5,226.66651916503906,226.73141881039268,-0.06489969397846021,hybrid,1.0,1.0,4.0,1.0
6,216.09442138671875,216.1679856149774,-0.07356360851247844,hybrid,1.0,1.0,4.0,1.0
7,203.02488306949013,203.11169513903167,-0.08681189553125908,hybrid,1.0,1.0,4.0,1.0
8,191.37727757504112,191.46034642269737,-0.08306978495889589,hybrid,1.0,1.0,4.0,1.0
9,179.5659549110814,179.664894505551,-0.09893928850559812,hybrid,1.0,1.0,4.0,1.0
10,168.068309583162,168.16176243832237,-0.09345408117300585,hybrid,1.0,1.0,4.0,1.0
11,158.93058535927221,159.00721339175576,-0.07662860171158652,hybrid,1.0,1.0,4.0,1.0
12,149.35236960963198,149.46745219983552,-0.11508230921371203,hybrid,1.0,1.0,4.0,1.0
13,139.30379124691612,139.43626002261513,-0.1324686488430751,hybrid,1.0,1.0,4.0,1.0
14,129.78223780581826,129.91100793135794,-0.12876980967427554,hybrid,1.0,1.0,4.0,1.0
15,122.71093147679379,122.84860349956311,-0.13767310040757844,hybrid,1.0,1.0,4.0,1.0
16,111.80871863114207,111.97223703484786,-0.163518488407135,hybrid,1.0,1.0,4.0,1.0
17,100.86736618845086,101.0170131482576,-0.14964625145627283,hybrid,1.0,1.0,4.0,1.0
18,90.60460462068257,90.77069573653371,-0.16609088439298303,hybrid,1.0,1.0,4.0,1.0
19,82.14069245990954,82.29569204230057,-0.15499994570487424,hybrid,1.0,1.0,4.0,1.0
20,75.56173665899979,75.7450653879266,-0.18332767604213013,hybrid,1.0,1.0,4.0,1.0
21,69.60181186073704,69.77616199694182,-0.17435097106193242,hybrid,1.0,1.0,4.0,1.0
22,64.40219176443,64.57624495656867,-0.17405356368736216,hybrid,1.0,1.0,4.0,1.0
23,58.94023875186318,59.13831269113641,-0.19807397182050504,hybrid,1.0,1.0,4.0,1.0
24,54.33596259669254,54.529986331337376,-0.19402314526470085,hybrid,1.0,1.0,4.0,1.0
25,50.27919006347656,50.463460420307364,-0.18427053603686785,hybrid,1.0,1.0,4.0,1.0
26,46.367406142385384,46.55276168020148,-0.1853552346951083,hybrid,1.0,1.0,4.0,1.0
27,42.94195054706774,43.128801245438424,-0.18685092973081688,hybrid,1.0,1.0,4.0,1.0
28,39.006332196687396,39.2001374897204,-0.1938047989418632,hybrid,1.0,1.0,4.0,1.0
29,35.461225409256784,35.64674919529965,-0.18552396421957956,hybrid,1.0,1.0,4.0,1.0
30,31.890587354961195,32.10865633111251,-0.21806896203442624,hybrid,1.0,1.0,4.0,1.0
31,29.03022444875617,29.251332734760485,-0.22110826796606967,hybrid,1.0,1.0,4.0,1.0
32,26.276388770655583,26.46971331144634,-0.19332458470997058,hybrid,1.0,1.0,4.0,1.0
33,23.519739452161286,23.740771946154144,-0.22103265163145566,hybrid,1.0,1.0,4.0,1.0
34,20.641693516781455,20.861400001927425,-0.21970646710772262,hybrid,1.0,1.0,4.0,1.0
35,18.328407789531507,18.537810676976253,-0.20940294548084862,hybrid,1.0,1.0,4.0,1.0
36,15.430373643573962,15.64735588274504,-0.21698228779592013,hybrid,1.0,1.0,4.0,1.0
37,13.235040062352232,13.458974888450221,-0.2239348425676948,hybrid,1.0,1.0,4.0,1.0
38,11.062619911996942,11.281117338883249,-0.21849737041874936,hybrid,1.0,1.0,4.0,1.0
39,9.114501325707687,9.34230879733437,-0.22780753083919225,hybrid,1.0,1.0,4.0,1.0
40,7.415289703168367,7.6404290199279785,-0.22513933793494575,hybrid,1.0,1.0,4.0,1.0
41,6.184616967251427,6.402494430541992,-0.21787744799726888,hybrid,1.0,1.0,4.0,1.0
42,5.338636548895585,5.556072561364425,-0.21743601090029666,hybrid,1.0,1.0,4.0,1.0
43,4.903446875120464,5.124657379953485,-0.2212105691432953,hybrid,1.0,1.0,4.0,1.0
44,4.7521538734436035,4.946829795837402,-0.19467590043419286,hybrid,1.0,1.0,4.0,1.0
