epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
78,-0.0914172749770315,2958.7570672286183,-0.0914172749770315,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
79,-0.09088927174085065,2865.905093544408,-0.09088927174085065,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
80,-0.09405454091335598,2798.9601022820725,-0.09405454091335598,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
81,-0.09068590010467328,2964.1385048314146,-0.09068590010467328,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
82,-0.09446608118320766,3013.8058311060854,-0.09446608118320766,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
83,-0.09680198760409105,2953.3275596217104,-0.09680198760409105,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
84,-0.0950090875358958,2941.806267989309,-0.0950090875358958,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
85,-0.09396083692186757,2945.826724403783,-0.09396083692186757,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
86,-0.0934460574859067,3006.131900185033,-0.0934460574859067,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
87,-0.09271890395566036,3079.4513260690787,-0.09271890395566036,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
88,-0.09361717144125387,2987.2259714226975,-0.09361717144125387,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
89,-0.09638793923352894,2864.088443153783,-0.09638793923352894,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
90,-0.09787883217397489,2822.4279656661183,-0.09787883217397489,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
91,-0.09421846643090248,2968.5097913240133,-0.09421846643090248,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
92,-0.0976105504914334,2977.4858526932567,-0.0976105504914334,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
93,-0.09430246721757085,3017.702765213816,-0.09430246721757085,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
94,-0.09760270973569468,2910.6148360402963,-0.09760270973569468,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
95,-0.09383630674136312,3045.3708881578946,-0.09383630674136312,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
96,-0.0973001659700745,3072.8499049136512,-0.0973001659700745,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
97,-0.09987213854726992,3060.9980725740133,-0.09987213854726992,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
98,-0.09668808665714766,2989.1917403371713,-0.09668808665714766,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
99,-0.09388032634007304,2991.8351922286183,-0.09388032634007304,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
100,-0.09730113729050285,3064.2153063322367,-0.09730113729050285,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
101,-0.09871595117606614,3043.8330206620067,-0.09871595117606614,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
102,-0.09832531605896197,2990.5223838404604,-0.09832531605896197,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
103,-0.09441820022306945,2931.1871530633225,-0.09441820022306945,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
104,-0.09453091652769792,3014.2755448190787,-0.09453091652769792,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
105,-0.09259381223666041,3200.8604415090463,-0.09259381223666041,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
106,-0.09815699097357299,3136.8058568050988,-0.09815699097357299,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
107,-0.09884376039630488,3093.995476973684,-0.09884376039630488,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
108,-0.09780427891957133,3102.2768683182567,-0.09780427891957133,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
109,-0.10076520121411274,3025.8828381990133,-0.10076520121411274,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
110,-0.09960270908318068,2979.503482216283,-0.09960270908318068,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
111,-0.09824295145900626,3083.723941200658,-0.09824295145900626,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
112,-0.10047270592890288,3042.253302323191,-0.10047270592890288,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
113,-0.10070393469772841,2970.7076737253287,-0.10070393469772841,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
114,-0.10428922780250248,3003.2379857113488,-0.10428922780250248,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
115,-0.09951048893363852,3046.0807206003287,-0.09951048893363852,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
116,-0.10095012384025674,3027.1535130550988,-0.10095012384025674,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
117,-0.09537946864178307,2955.0949450041117,-0.09537946864178307,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
118,-0.10342861986473988,2947.757504111842,-0.10342861986473988,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
119,-0.09847360967021239,2955.1360377261512,-0.09847360967021239,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
120,-0.10215496154207933,3058.5296181126646,-0.10215496154207933,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
121,-0.1028566176169797,3130.3826711554275,-0.1028566176169797,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
122,-0.10054336370606172,3098.530581825658,-0.10054336370606172,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
123,-0.10265094002610758,3149.1076274671054,-0.10265094002610758,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
124,-0.10161936596820229,3070.6072805304275,-0.10161936596820229,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
125,-0.10164072756704531,3150.4776932565787,-0.10164072756704531,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
126,-0.10297135773457979,3181.126092208059,-0.10297135773457979,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
127,-0.10448713130072544,3154.2660875822367,-0.10448713130072544,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
128,-0.1018095894863731,3049.7193796258225,-0.1018095894863731,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
129,-0.10377443464178789,3101.1104029605262,-0.10377443464178789,rank_kendall_basic,0.1,1.0,10.0,1.0,1.0
