epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.019611680978222898,1979.0212723581415,-0.019611680978222898,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
2,-0.025093686655868384,2007.5298301295231,-0.025093686655868384,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
3,-0.033081901063652414,1985.2682655736019,-0.033081901063652414,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
4,-0.03609600153408552,2031.7524863795231,-0.03609600153408552,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
5,-0.03845241214883955,2125.7212299547696,-0.03845241214883955,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
6,-0.04375295997842362,2144.4468094675162,-0.04375295997842362,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
7,-0.04684625404249681,2078.728695518092,-0.04684625404249681,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
8,-0.049138297768015614,2103.5454679790296,-0.049138297768015614,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
9,-0.05318270800145049,2172.9970831620067,-0.05318270800145049,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
10,-0.052756649294966144,2192.1702880859375,-0.052756649294966144,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
11,-0.049602839115418886,2215.2720626027963,-0.049602839115418886,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
12,-0.05897532579930205,2309.4274131373354,-0.05897532579930205,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
13,-0.06145718909407917,2264.6272101151317,-0.06145718909407917,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
14,-0.06019218305223867,2182.8813219572367,-0.06019218305223867,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
15,-0.05932987834277906,2270.450131064967,-0.05932987834277906,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
16,-0.06637926654596078,2282.781185752467,-0.06637926654596078,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
17,-0.065182492725159,2239.580193770559,-0.065182492725159,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
18,-0.06733251637534092,2233.410271895559,-0.06733251637534092,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
19,-0.06858664300096662,2228.0299265008225,-0.06858664300096662,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
20,-0.0652118880105646,2311.3811806126646,-0.0652118880105646,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
21,-0.07109058216998451,2304.3894171463817,-0.07109058216998451,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
22,-0.07113219523116161,2332.7813720703125,-0.07113219523116161,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
23,-0.07302386352890416,2232.2671283922696,-0.07302386352890416,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
24,-0.07603525507606958,2205.7968236019738,-0.07603525507606958,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
25,-0.07382225147203396,2271.707898591694,-0.07382225147203396,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
26,-0.07455966621637344,2261.0114489103617,-0.07455966621637344,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
27,-0.0773796976396912,2168.741808439556,-0.0773796976396912,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
28,-0.07375994932494666,2147.2317215768912,-0.07375994932494666,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
29,-0.07286521400275983,2325.3610325863488,-0.07286521400275983,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
30,-0.07166277283900663,2338.7915938527963,-0.07166277283900663,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
31,-0.07589431969743025,2280.452328330592,-0.07589431969743025,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
32,-0.0739489158517436,2378.565545333059,-0.0739489158517436,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
33,-0.07551986390822812,2439.2781275699012,-0.07551986390822812,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
34,-0.0758106085030656,2473.9517115542762,-0.0758106085030656,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
35,-0.07531321087950155,2478.5683979235196,-0.07531321087950155,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
36,-0.08002356831964694,2426.1358449835525,-0.08002356831964694,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
37,-0.07802891241092431,2381.9435649671054,-0.07802891241092431,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
38,-0.08100917425594832,2432.736996299342,-0.08100917425594832,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
39,-0.0817365013062954,2489.82861328125,-0.0817365013062954,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
40,-0.0828377828001976,2421.7476356907896,-0.0828377828001976,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
41,-0.08400724573354972,2382.2291966488488,-0.08400724573354972,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
42,-0.07837034173701939,2393.992547286184,-0.07837034173701939,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
43,-0.082866659682048,2522.3801655016446,-0.082866659682048,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
44,-0.08437625534440342,2431.6552734375,-0.08437625534440342,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
45,-0.08407568500230186,2402.589419716283,-0.08407568500230186,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
46,-0.08413534238934517,2372.543212890625,-0.08413534238934517,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
47,-0.08673636223140516,2339.7627981085525,-0.08673636223140516,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
48,-0.08164734158076738,2402.0865028782896,-0.08164734158076738,rank_kendall_basic,0.1,1.0,10.0,0.5,1.0
