epoch,loss
1,5.013075113296509
2,4.780333263533456
3,4.772450821740287
4,4.771701966013227
5,4.769995468003409
6,4.769916943141392
7,4.770131570952279
8,4.769777434212821
9,4.769419584955488
10,4.769076756068638
11,4.769562891551426
12,4.768932904515948
13,4.7687259912490845
14,4.768529891967773
15,4.768217512539455
16,4.768455948148455
17,4.768557582582746
18,4.768610971314566
19,4.768176198005676
20,4.7675327232905795
21,4.767701421465192
22,4.767060773713248
23,4.767280391284397
24,4.767304505620684
25,4.766876561301095
26,4.767189792224339
27,4.766269326210022
28,4.7657056365694315
29,4.766574723379953
30,4.765159555843899
31,4.765530041285923
32,4.764589803559439
33,4.763435312679836
34,4.761731914111546
35,4.761023827961513
36,4.761379786900112
37,4.759116240910122
38,4.753900068146842
39,4.754667946270534
40,4.756472161837986
41,4.758709532873971
42,4.75299608707428
43,4.760077016694205
44,4.750325645719256
45,4.752864803586688
46,4.742819155965533
47,4.752994894981384
48,4.743339232036045
49,4.743059890610831
50,4.735454951013837
51,4.7354631423950195
52,4.735343677656991
53,4.736498662403652
54,4.733448828969683
55,4.7249206474849155
56,4.738494838987078
57,4.739871042115348
58,4.734279274940491
59,4.7262691259384155
60,4.721915602684021
61,4.712757928030832
62,4.726133959633963
63,4.733880639076233
64,4.721185547964914
65,4.716066190174648
66,4.70953939642225
67,4.705319915499006
68,4.707894699914115
69,4.717642784118652
70,4.714583516120911
71,4.697852952139718
72,4.697834151131766
73,4.7118203810283115
74,4.700643369129726
75,4.715550609997341
76,4.709633128983634
77,4.712307861873081
78,4.702378153800964
79,4.682120084762573
80,4.688128113746643
81,4.736646209444318
82,4.741405231612069
83,4.72582607609885
84,4.6963816199983865
85,4.68357481275286
86,4.695091554096767
87,4.6992542913981845
88,4.703394106456211
89,4.69347209589822
90,4.69651004246303
91,4.674894503184727
92,4.675904342106411
93,4.664359944207328
94,4.679140193121774
95,4.672624281474522
96,4.664249845913479
97,4.668616243771145
98,4.662827542849949
99,4.672059757368905
100,4.6788422380174906
101,4.679342065538679
102,4.657716138022287
103,4.6922246388026645
104,4.661088756152561
105,4.665267399379185
106,4.665391802787781
107,4.662830386843
108,4.661980152130127
109,4.655108519962856
110,4.659810134342739
111,4.665624873978751
112,4.6416725260870795
113,4.650891321046012
114,4.648833019392831
115,4.659962722233364
116,4.641207541738238
117,4.65161349092211
118,4.644032972199576
119,4.64426497050694
120,4.631956883839199
121,4.663298487663269
122,4.674552593912397
123,4.656177197183881
124,4.644029804638454
125,4.6256559916905
126,4.636761971882412
127,4.641922542027065
128,4.6218748944146295
129,4.630215202059064
130,4.624454532350812
131,4.639781781605312
132,4.630664059094021
133,4.625539609364101
134,4.644047124045236
135,4.62857232775007
136,4.66683908871242
137,4.6421356201171875
138,4.6105818918773105
139,4.612644076347351
140,4.607589840888977
141,4.620027814592634
142,4.618674073900495
143,4.636559111731393
144,4.62647591318403
145,4.634839040892465
146,4.622814280646188
147,4.6497641290937155
148,4.608030251094273
149,4.610510570662362
150,4.6211650882448465
151,4.621254341942923
152,4.629455532346453
153,4.618674993515015
154,4.610233306884766
155,4.63136739390237
156,4.613686186926706
157,4.607494984354291
158,4.601733412061419
159,4.596373813492911
160,4.598754525184631
161,4.60291634287153
162,4.596119914736066
163,4.592889104570661
164,4.6018935441970825
165,4.600313680512564
166,4.5869177750178745
167,4.589592780385699
168,4.600450924464634
169,4.582652006830488
170,4.5794320958001276
171,4.584168791770935
172,4.586789131164551
173,4.600225142070225
174,4.598858407565525
175,4.598305106163025
176,4.58096148286547
177,4.5790090050016135
178,4.577263695853097
179,4.571496980530875
180,4.5642069067273825
181,4.5919380869184225
182,4.568117839949472
183,4.574987888336182
184,4.591378280094692
185,4.606117146355765
186,4.574429716382708
187,4.565476724079677
188,4.571175507136753
189,4.588502407073975
190,4.583672506468637
191,4.5706101315362115
192,4.565656253269741
193,4.59904590674809
194,4.586937240191868
195,4.585266726357596
196,4.570668578147888
197,4.593412620680673
198,4.585882816995893
199,4.5956911870411465
200,4.582292454583304
