epoch,loss,yaware_loss,uniformity_loss
80,-0.3256826400756836,9.982354368482317,-20.616074017116002
81,-0.22866719109671457,9.957775933401924,-20.37288624899728
82,-0.1859776633126395,9.891834599631173,-20.155624525887625
83,-0.3513517379760742,9.71519674573626,-20.133096967424667
84,-0.523125307900565,9.555087498256139,-20.156425612313406
85,-0.38142033985682894,9.64613049370902,-20.055101667131698
86,-0.053824152265276225,9.77047600064959,-19.648600305829728
87,-0.5545384202684674,9.509563956941877,-20.12820475442069
88,-0.3643045425415039,9.555360794067383,-19.839330673217773
89,-0.18750599452427455,9.812739304133824,-20.000490597316197
90,-0.23044885907854354,9.72294112614223,-19.906779970441544
91,-0.4439450672694615,9.596819945744105,-20.081530026027135
92,-0.4458426407405308,9.600432225636073,-20.09254973275321
93,-0.5973775727408273,9.548524992806572,-20.291805131094797
94,-0.4912769453866141,9.741290296827044,-20.465134484427317
95,-0.3774415765489851,9.726717982973371,-20.208319119044713
96,-0.41593875203813824,9.802201918193273,-20.43628134046282
97,-0.1257918221609933,9.959157603127617,-20.16989885057722
98,-0.2964717320033482,9.717902864728655,-20.028749193464005
99,-0.16439976011003768,9.663856915065221,-19.656513350350515
100,-0.18744540214538574,9.641658817018781,-19.658208438328334
101,-0.27642338616507395,9.568550518580846,-19.689947809491837
102,-0.51297470501491,9.553574187414986,-20.133097784859793
103,-0.7396908487592425,9.444343158176967,-20.36806801387242
104,-0.6168874331883022,9.711643695831299,-20.6570622580392
105,-0.4138732637677874,9.924599034445626,-20.67694459642683
106,-0.5444336618695941,9.848464012145996,-20.78579534803118
107,-0.22238949366978236,10.087504318782262,-20.619787624904088
108,-0.7676324163164411,9.746090003422328,-21.02744483947754
109,-0.4713458674294608,9.83462187222072,-20.611935479300364
110,-0.4904138020106724,10.043896675109863,-21.068620954241073
111,-0.6234184673854283,9.794232981545585,-20.835302897862025
112,-0.3005471910749163,9.937964030674525,-20.477022443498885
113,-0.40863493510654997,10.00529418672834,-20.827858243669784
114,-0.8815243584769112,9.80695813042777,-21.37696497780936
115,-0.5454542977469308,9.94064474105835,-20.97219807761056
116,-0.718456472669329,9.952944006238665,-21.34280095781599
117,-0.6356156894138881,9.998900958469935,-21.26903329576765
118,-0.653428145817348,10.168877669743129,-21.644611631120956
119,-0.6874120576041085,9.988472802298409,-21.351769719805038
120,-0.3330535888671875,10.247553552900042,-21.16121428353446
121,-0.44139439719063894,10.146536554609026,-21.17586190359933
122,-0.48891537530081614,10.083304950169154,-21.14444065093994
123,0.17073685782296316,10.317274911063057,-20.29307610648019
124,-0.27401106698172434,9.759558950151716,-20.06714003426688
125,-0.5024323463439941,9.689823423113141,-20.38451153891427
126,-0.4190502847943987,9.770944118499756,-20.379988806588308
127,-0.5575718879699707,9.740582398005895,-20.59630857195173
128,-0.4216085842677525,9.918438230242048,-20.680093629019602
129,-0.36621618270874023,9.948512213570732,-20.629456792558944
130,-0.47562823976789204,9.815321377345494,-20.58189923422677
131,-0.5426599638802665,9.876197269984655,-20.837714467729842
132,-0.6610659190586635,9.846757003239222,-21.015645844595774
133,-0.46122476032802034,9.894572734832764,-20.71159499032157
134,-0.4954533576965332,9.856156553540911,-20.70321982247489
135,-0.6553056580679757,9.945057187761579,-21.20072569165911
136,-0.46695246015276226,10.109207902635847,-21.15232072557722
137,-0.4873256002153669,10.090819222586495,-21.156289645603724
138,-0.47715411867414204,10.033850261143275,-21.022008759634836
139,-0.5663825443812779,9.905773844037737,-20.94431277683803
140,-0.7653104918343681,9.790969031197685,-21.112559046064103
141,-0.08886187417166573,10.269620077950615,-20.716963904244558
142,-0.3610997881208147,10.041867460523333,-20.805934497288295
143,-0.2762988976069859,9.89610048702785,-20.34479876926967
144,-0.6321039199829102,9.604428563799177,-20.473064967564174
145,-0.3970507894243513,9.849436146872383,-20.49297387259347
146,-0.6549974169049945,9.70407383782523,-20.71814250946045
147,-0.692666939326695,9.797795363834926,-20.980924606323242
148,-0.34259537288120817,9.982572896139962,-20.650336538042342
149,-0.6927800859723773,9.855075427464076,-21.09571102687291
150,-0.39614834104265484,10.100344385419573,-20.992985452924454
151,-0.4466745853424072,9.872914484569005,-20.639178139822825
152,-0.3335682324000767,9.999707630702428,-20.666551726205007
153,-0.5134080478123256,9.808728354317802,-20.644272804260254
154,-0.6672870091029576,9.671376977648054,-20.677327973502024
155,-0.3492347853524344,9.999482359204974,-20.697434289114817
156,-0.2758054052080427,10.056932858058385,-20.665476526532853
157,-0.3866752896990095,9.750117915017265,-20.273586409432546
158,-0.6388008935110909,9.646421909332275,-20.570445605686732
159,-0.4885554313659668,9.792058672223773,-20.56122820717948
160,-0.6658976078033447,9.828456504004341,-20.988708223615372
161,-0.6443802288600377,10.00749921798706,-21.303758893694198
162,-0.4684905324663435,10.175027097974505,-21.287035260881698
163,-0.725057874407087,9.950094427381243,-21.35030460357666
164,-0.6915067945207868,9.977271829332624,-21.337557247706822
165,-0.5954235621861049,10.138334001813616,-21.46751512799944
166,-0.7472818238394601,9.915516376495361,-21.325596400669642
167,-0.8028565134320941,10.045287200382777,-21.696287427629745
168,-0.5374422754560199,10.253047398158483,-21.580979347229004
169,-0.8621045521327427,10.17900310243879,-22.082215309143066
170,-0.3556000845772879,10.46144471849714,-21.634089606148855
171,-0.6176093646458217,10.221245220729283,-21.67770917075021
172,-0.6431406566074916,10.269313539777484,-21.82490839276995
173,-0.7127973011561802,10.027711732046944,-21.48101806640625
174,-0.8183168683733258,10.108435767037529,-21.853505270821707
175,-0.7263494219098773,10.106665202549525,-21.666029248918807
176,-0.5831833566938128,10.1931517464774,-21.552670206342423
177,-0.8090355055672782,10.173215661730085,-21.964502334594727
178,-0.6814957346235003,10.207396915980748,-21.777785301208496
179,-0.520549978528704,10.33590282712664,-21.712905611310685
180,-0.24701506750924246,10.578487191881452,-21.651004518781388
181,-0.6328921318054199,10.354165281568255,-21.97411482674735
182,-0.8557047843933105,10.19419458934239,-22.0997987474714
183,-0.8467367717197963,10.113708700452532,-21.920890944344656
184,-0.3775930404663086,10.37755823135376,-21.510302543640137
185,-0.8308111599513462,10.165497371128627,-21.992617062159947
186,-0.5147550446646554,10.235221317836217,-21.499952725001744
187,-0.6554341316223145,10.07640130179269,-21.463670866830007
188,-0.43433523178100586,10.26067726952689,-21.390025002615793
189,-0.540402889251709,10.123310838426862,-21.327427455357142
190,-0.8817287853785923,10.057105200631279,-21.87766797201974
191,-0.5513629232134137,10.187788214002337,-21.478302274431503
192,-0.515496049608503,10.322603157588414,-21.676198414393834
193,-0.6909740992954799,10.117996079581124,-21.61794035775321
194,-0.6219300542558942,10.173130784715925,-21.59012167794364
195,-0.861903258732387,10.00574016571045,-21.73528684888567
196,-0.6267714500427246,10.104819297790527,-21.463181495666504
197,-0.7690159252711705,10.05702815737043,-21.652088165283203
198,-0.8978266716003418,10.06586217880249,-21.927377700805664
199,-0.5970264843532017,10.361380917685372,-21.91681480407715
200,-0.19639042445591517,10.494454520089286,-21.381689889090403
