run_set,stage,version,task,horizon_years,method,n,n_converters,auc,ci_lo,ci_hi,delta_vs_ridge_all,delta_p
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_finetune,49,9.0,0.4166666666666666,0.2439024390243902,0.6007751937984496,-0.1824449236630107,0.0192038407681536
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_probe,49,9.0,0.5722222222222222,0.3841463414634146,0.7641596310193873,-0.0243331176485787,0.4816963392678535
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_s,49,9.0,0.586111111111111,0.391656976744186,0.7791114943807723,-0.0101855482708294,0.8249649929985997
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_finetune,49,9.0,0.5777777777777777,0.3695591787439614,0.7835365853658536,-0.0179800791108786,0.7761552310462092
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_probe,49,9.0,0.5,0.2833333333333333,0.717948717948718,-0.0984198920062808,0.2924584916983396
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_s,49,9.0,0.5861111111111111,0.3999760765550239,0.7674788583509515,-0.010532486152271,0.863372674534907
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_regress_d_finetune,49,9.0,0.5527777777777778,0.3333333333333333,0.7622636604273022,-0.0441001292398445,0.5449089817963593
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_regress_d_probe,49,9.0,0.5416666666666666,0.3643291592128801,0.7229781704781706,-0.0557884465688009,0.3520704140828166
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_regress_d_s,49,9.0,0.5722222222222222,0.3888321995464853,0.7562093495934964,-0.0243539430768566,0.6809361872374475
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,direct_logistic,49,9.0,0.4083333333333333,0.2409090909090908,0.5792903852951573,-0.1910123986670489,0.0404080816163232
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,ridge_dhat_all,49,9.0,0.5972222222222222,0.4114646464646464,0.7772810421286032,,
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,3.0,ridge_dhat_finetune,49,9.0,0.5972222222222222,0.4114646464646464,0.7772810421286032,0.0,2.0
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_euclidean_finetune,49,9.0,0.4944444444444444,0.3,0.7006802721088435,-0.071485389297082,0.390878175635127
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_euclidean_probe,49,9.0,0.55,0.3445088075880758,0.7530487804878049,-0.0154411703628939,0.8009601920384077
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_euclidean_s,49,9.0,0.4361111111111111,0.2136363636363636,0.6616456324446967,-0.1368687990960231,0.4828965793158631
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_finetune,49,9.0,0.4888888888888889,0.2908985200845665,0.7000000000000001,-0.0764851794511547,0.3332666533306661
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_probe,49,9.0,0.5333333333333333,0.3317344497607656,0.7378193960511034,-0.0339679236860679,0.5293058611722344
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_s,49,9.0,0.5333333333333333,0.3177543110267362,0.75,-0.0346805017604903,0.6365273054610923
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_finetune,49,9.0,0.4388888888888889,0.253835005574136,0.6353242835595777,-0.1311954150234453,0.2184436887377475
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_probe,49,9.0,0.475,0.2583712121212121,0.7027777777777777,-0.0921304716776559,0.2008401680336067
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_s,49,9.0,0.5055555555555555,0.2804878048780488,0.7277777777777777,-0.0622377387295367,0.3784756951390278
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_regress_d_finetune,49,9.0,0.4,0.2111111111111111,0.6076923076923076,-0.1692578065071495,0.0516103220644128
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_regress_d_probe,49,9.0,0.475,0.2402390180878553,0.7073170731707317,-0.0936468133186279,0.24124824964993
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,contrastive_regress_d_s,49,9.0,0.5277777777777777,0.3299319727891157,0.7333333333333333,-0.03886025532476,0.410882176435287
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,direct_logistic,49,9.0,0.4111111111111111,0.1985449002217295,0.6395401215168658,-0.1577495596877401,0.2048409681936387
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,ridge_dhat_all,49,9.0,0.5666666666666667,0.3416666666666667,0.7833974358974362,,
budget20_eff128,lora_regress_d,raw,CN_to_MCI,3.0,ridge_dhat_finetune,49,9.0,0.5666666666666667,0.3416666666666667,0.7833974358974362,0.0,2.0
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_euclidean_finetune,49,9.0,0.4444444444444444,0.2774390243902438,0.6194799741602068,-0.2057450948597426,0.0972194438887777
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_euclidean_probe,49,9.0,0.6777777777777778,0.5204081632653061,0.8262195121951219,0.0287007939827593,0.6397279455891178
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_euclidean_s,49,9.0,0.4222222222222223,0.1833130081300812,0.6666666666666666,-0.2325736270456314,0.1144228845769153
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_finetune,49,9.0,0.4722222222222222,0.301829268292683,0.6500358851674642,-0.1775626832918059,0.1132226445289057
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_probe,49,9.0,0.6277777777777778,0.4569169960474308,0.7957410403185664,-0.0211573351331334,0.7101420284056812
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_s,49,9.0,0.6111111111111112,0.4329268292682927,0.7894817073170733,-0.0376934663960537,0.5521104220844169
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_finetune,49,9.0,0.5388888888888889,0.3694406906906906,0.7162387387387388,-0.1098135797629147,0.2468493698739748
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_probe,49,9.0,0.55,0.3565802027429934,0.7439166193987522,-0.1004619465257514,0.3440688137627525
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_s,49,9.0,0.6333333333333333,0.4583333333333333,0.8025719518576662,-0.0153463464438104,0.8305661132226445
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_regress_d_finetune,49,9.0,0.4833333333333333,0.3023113431419079,0.6621935889377751,-0.1671281419546345,0.0244048809761952
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_regress_d_probe,49,9.0,0.5416666666666666,0.3638762626262626,0.7176870748299319,-0.1094929171031146,0.1504300860172034
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,contrastive_regress_d_s,49,9.0,0.6111111111111112,0.4166666666666667,0.7993197278911565,-0.0381755329343341,0.5793158631726345
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,direct_logistic,49,9.0,0.4861111111111111,0.3048780487804878,0.6743619558735838,-0.1651768704998585,0.2428485697139427
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,ridge_dhat_all,49,9.0,0.65,0.4679487179487179,0.8277777777777778,,
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,3.0,ridge_dhat_finetune,49,9.0,0.65,0.4679487179487179,0.8277777777777778,0.0,2.0
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_euclidean_finetune,49,9.0,0.4194444444444444,0.2092439078669188,0.6459440559440559,-0.2299903651320105,0.0452090418083616
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_euclidean_probe,49,9.0,0.6027777777777777,0.3932926829268293,0.7984843967402108,-0.0438621113960126,0.4240848169633927
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_euclidean_s,49,9.0,0.4111111111111111,0.2184541359541359,0.6158749290981282,-0.244379031788652,0.2316463292658531
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_finetune,49,9.0,0.4555555555555555,0.237736339572698,0.6829268292682927,-0.1939945601026958,0.0788157631526305
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_probe,49,9.0,0.6055555555555555,0.3896021021021021,0.810077519379845,-0.0417280001797735,0.3976795359071814
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_s,49,9.0,0.6138888888888889,0.402385100381616,0.813953488372093,-0.0334106749236841,0.5377075415083017
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_finetune,49,9.0,0.4055555555555555,0.1722222222222222,0.6564625850340137,-0.2445159467678482,0.0436087217443488
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_probe,49,9.0,0.4833333333333333,0.2774390243902439,0.7,-0.1666080731727477,0.0672134426885377
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_s,49,9.0,0.6527777777777777,0.4361111111111111,0.8571911196911198,0.0053681309568177,0.9381876375275054
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_regress_d_finetune,49,9.0,0.4861111111111111,0.2409063192904656,0.7333333333333333,-0.1640372831281495,0.0704140828165633
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_regress_d_probe,49,9.0,0.5722222222222222,0.3550538833147528,0.78474025974026,-0.076315490022418,0.2464492898579716
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,contrastive_regress_d_s,49,9.0,0.6305555555555555,0.408301282051282,0.8401835152665719,-0.017161402993894,0.7941588317663533
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,direct_logistic,49,9.0,0.3388888888888889,0.1638888888888889,0.5387661498708011,-0.3119098334382463,0.0064012802560512
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,ridge_dhat_all,49,9.0,0.6472222222222223,0.4185927859515898,0.8545718050065877,,
old_full_20eff128_reference,full_hybrid_basic,raw,CN_to_MCI,3.0,ridge_dhat_finetune,49,9.0,0.6472222222222223,0.4185927859515898,0.8545718050065877,0.0,2.0
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_euclidean_finetune,49,9.0,0.5277777777777778,0.337806411062225,0.7136363636363636,-0.1792527256334909,0.1016203240648129
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_euclidean_probe,49,9.0,0.725,0.55100561963916,0.8821153846153849,0.019504712352631,0.7785557111422284
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_euclidean_s,49,9.0,0.7944444444444445,0.6499829931972789,0.9222222222222222,0.0880325132753865,0.2656531306261252
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_finetune,49,9.0,0.5055555555555555,0.326530612244898,0.6818357998590558,-0.2040035267420179,0.0800160032006401
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_probe,49,9.0,0.7694444444444444,0.6178846153846154,0.9024559620596206,0.063114410661545,0.3776755351070214
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_hybrid_basic_s,49,9.0,0.7472222222222222,0.5680042287185144,0.9031007751937984,0.0390221823109523,0.7121424284856971
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_finetune,49,9.0,0.5444444444444444,0.3612373737373738,0.725,-0.1625314139165319,0.1468293658731746
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_probe,49,9.0,0.6694444444444445,0.5,0.8277777777777777,-0.036395393398145,0.5605121024204841
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_rank_kendall_basic_s,49,9.0,0.6972222222222222,0.5230492030492031,0.858974358974359,-0.0077814146912999,0.8725745149029805
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_regress_d_finetune,49,9.0,0.5555555555555556,0.3851091476091476,0.7230769230769231,-0.1524970383416522,0.1268253650730146
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_regress_d_probe,49,9.0,0.6638888888888889,0.5,0.8163265306122449,-0.0431389054057875,0.5253050610122024
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,contrastive_regress_d_s,49,9.0,0.6722222222222223,0.5072241940254363,0.8262195121951219,-0.0338769560146941,0.5297059411882377
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,direct_logistic,49,9.0,0.5416666666666666,0.3410852713178294,0.738095238095238,-0.1657102913322198,0.1308261652330466
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,ridge_dhat_all,49,9.0,0.7055555555555555,0.5191875981161694,0.8707515542102009,,
old_full_20eff128_reference,full_regress_d,raw,CN_to_MCI,3.0,ridge_dhat_finetune,49,9.0,0.7055555555555555,0.5191875981161694,0.8707515542102009,0.0,2.0
budget20_eff128,direct_full_downstream,raw,CN_to_MCI,4.0,direct_full_downstream,42,9.0,0.4478114478114477,0.228945367655045,0.6759259259259258,,
budget20_eff128,direct_lora_downstream,raw,CN_to_MCI,4.0,direct_lora_downstream,42,9.0,0.4006734006734006,0.21875,0.5992678005545653,,
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.303030303030303,0.1375,0.4926686217008797,-0.3468127440652399,0.0268053610722144
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.3703703703703703,0.1918367346938775,0.5650202288133324,-0.278712227046227,0.0464092818563712
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.4747474747474747,0.2388970588235294,0.7272727272727273,-0.1701597219832825,0.2240448089617923
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.3973063973063973,0.1950512890341321,0.6125694444444446,-0.2534063365493941,0.1176235247049409
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.3063973063973064,0.1499780058651026,0.4822292626728114,-0.3436723245300382,0.022004400880176
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.6195286195286195,0.4204081632653061,0.8,-0.0302588290932534,0.8133626725345069
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.3198653198653199,0.1459136059136058,0.5218855218855218,-0.329495974313931,0.0388077615523104
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.3434343434343434,0.1654411764705882,0.5405447635135135,-0.3067849039330274,0.0476095219043808
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.6228956228956228,0.4444444444444444,0.7904503676470589,-0.0262194675633018,0.7349469893978796
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.3468013468013468,0.1709401709401709,0.5416877104377106,-0.3030549610460985,0.0572114422884576
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.4040404040404041,0.2022058823529411,0.6216853216853219,-0.2462856027137442,0.1068213642728545
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.6262626262626263,0.4163210148924434,0.8249200336700337,-0.0207540995244584,0.8485697139427886
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.4242424242424242,0.2244897959183673,0.6263008463008465,-0.2287287576249541,0.1084216843368673
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.6498316498316499,0.452095588235294,0.8215524615524616,,
budget20_eff128,frozen_feature,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.6498316498316499,0.452095588235294,0.8215524615524616,0.0,2.0
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.3703703703703703,0.1708975612201418,0.5836734693877551,-0.2806733978825221,0.0176035207041408
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.5589225589225589,0.3551020408163265,0.7531520344574781,-0.0896267157931164,0.2264452890578115
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.5353535353535354,0.3080152027027026,0.7513513513513513,-0.1110067325275923,0.4204840968193639
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.4006734006734007,0.188034188034188,0.6195286195286195,-0.2512325573397167,0.0488097619523904
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.6262626262626263,0.4342105263157895,0.794781255610749,-0.022099341666811,0.7749549909981996
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.6296296296296295,0.4222222222222222,0.8047138047138047,-0.0184816975185082,0.8409681936387278
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.4006734006734006,0.1838160264105642,0.6244897959183673,-0.2511495536862588,0.0452090418083616
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.4208754208754208,0.2257893385813297,0.6158520690778756,-0.2309195558042759,0.0292058411682336
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.5723905723905724,0.3675225225225225,0.7609470934838581,-0.0751514902249274,0.3060612122424485
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.3905723905723905,0.1999537037037036,0.5833333333333333,-0.2612135680985524,0.0112022404480896
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.4983164983164983,0.3083220720720721,0.6805555555555556,-0.1539981924151901,0.1572314462892578
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.5791245791245792,0.3713036644071126,0.769241452991453,-0.0681615037898972,0.3628725745149029
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.4242424242424242,0.2244897959183673,0.6263008463008465,-0.2287287576249541,0.1084216843368673
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.6498316498316499,0.452095588235294,0.8215524615524616,,
budget20_eff128,lora_euclidean,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.6498316498316499,0.452095588235294,0.8215524615524616,0.0,2.0
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.34006734006734,0.1435185185185185,0.5531447087361068,-0.2630444397587665,0.02000400080016
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.5622895622895623,0.3535353535353535,0.75,-0.0406012192674025,0.3224644928985797
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.4444444444444444,0.2583333333333333,0.6574074074074073,-0.1531704172531203,0.4416883376675335
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.4107744107744108,0.2052710730130084,0.622278219864427,-0.1916358892635694,0.046009201840368
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.5757575757575757,0.3568950768950769,0.7675730275730276,-0.0272318470996982,0.4640928185637127
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.5892255892255892,0.36875,0.7830882352941176,-0.0134118085727876,0.7821564312862572
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.4141414141414141,0.1943181818181818,0.6388888888888888,-0.1883302094906289,0.0864172834566913
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.4478114478114477,0.2163265306122448,0.6759492582768446,-0.1553757569301032,0.1232246449289858
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.5892255892255892,0.3786615659777424,0.7777777777777778,-0.012356237151118,0.8465693138627726
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.4208754208754208,0.2021965983363042,0.6433891612200436,-0.1825545268783989,0.0136027205441088
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.4983164983164982,0.2938775510204082,0.6920933904804873,-0.1041649912927498,0.0984196839367873
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.5656565656565656,0.3610926908340701,0.7536656891495601,-0.0357550046242063,0.5653130626125225
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.3804713804713805,0.1898148148148148,0.5859406565656569,-0.2242811293027949,0.0328065613122624
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.6026936026936026,0.3981386999244142,0.7875,,
budget20_eff128,lora_hybrid_basic,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.6026936026936026,0.3981386999244142,0.7875,0.0,2.0
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.4276094276094276,0.1999999999999999,0.6580882352941175,-0.1465815103236366,0.2404480896179235
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.5387205387205387,0.3182847567179364,0.7428853383458648,-0.0367016049257152,0.5289057811562312
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.4444444444444444,0.2186921296296296,0.6805555555555555,-0.1265229879681606,0.5585117023404681
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.4175084175084174,0.1958867587439015,0.6422349491116095,-0.157982412470964,0.1440288057611522
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.5185185185185185,0.3030176767676767,0.720652573529412,-0.0575942009816998,0.3744748949789958
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.5353535353535352,0.2977941176470589,0.7562664473684211,-0.0412683377074214,0.6077215443088618
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.4848484848484848,0.2727272727272727,0.6976294561945287,-0.0902574397087347,0.4928985797159432
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.441077441077441,0.2062316176470588,0.6713252314814816,-0.1375053060194477,0.175635127025405
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.5252525252525253,0.2820303506017791,0.7533336909034172,-0.0504701930698049,0.4932986597319463
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.4141414141414141,0.1964783200670297,0.6389092538286087,-0.1620966654455212,0.2024404880976195
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_regress_d_probe,42,9.0,0.4309764309764309,0.1888720538720538,0.6768002606712286,-0.147059331581029,0.1352270454090818
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,contrastive_regress_d_s,42,9.0,0.5218855218855218,0.2962962962962963,0.7306702441077442,-0.054119699102453,0.3204640928185637
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,direct_logistic,42,9.0,0.3636363636363636,0.1783483483483483,0.5673469387755102,-0.2091959808890013,0.163632726545309
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,ridge_dhat_all,42,9.0,0.5757575757575757,0.3375,0.7904416640661569,,
budget20_eff128,lora_regress_d,raw,CN_to_MCI,4.0,ridge_dhat_finetune,42,9.0,0.5757575757575757,0.3375,0.7904416640661569,0.0,2.0
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_euclidean_finetune,42,9.0,0.3501683501683501,0.1381578947368421,0.5806570208728653,-0.3007013127465692,0.0164032806561312
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_euclidean_probe,42,9.0,0.6531986531986532,0.4775461484328479,0.8081632653061224,0.0040898223426441,0.9813962792558512
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_euclidean_s,42,9.0,0.4242424242424242,0.193466927337895,0.6816326530612244,-0.2246245730636805,0.1212242448489697
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_finetune,42,9.0,0.3804713804713804,0.176422569027611,0.5959595959595959,-0.270797180573723,0.0312062412482496
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_probe,42,9.0,0.5959595959595959,0.4031801226790451,0.7712693757855048,-0.0526454755069794,0.418883776755351
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_hybrid_basic_s,42,9.0,0.5892255892255891,0.3933713549522373,0.7692307692307693,-0.0594879658013924,0.388877775555111
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_finetune,42,9.0,0.4343434343434343,0.2154176170305202,0.6530680959252388,-0.2182049959612601,0.0900180036007201
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_probe,42,9.0,0.4747474747474747,0.2697918274425065,0.6764854426619133,-0.1773626630961034,0.1580316063212642
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_rank_kendall_basic_s,42,9.0,0.6127946127946127,0.4208520579949151,0.78125,-0.0355184170479526,0.6465293058611722
old_full_20eff128_reference,full_euclidean,raw,CN_to_MCI,4.0,contrastive_regress_d_finetune,42,9.0,0.4141414141414141,0.2314699074074074,0.6018518518518517,-0.2363406321356495,0.014002800560112
