input_version,setup,cn_ad_auc,3class_acc,3class_macro_auc,mci_conv_auc,r2_d_mod3,pearson_d_mod3,alignment_spearman
raw,setup1,0.8634994656562712,0.49743589743589745,0.6566878156846665,0.5,0.1778461795729136,0.4618281713454936,
raw,setup2,0.6012824249489945,0.38974358974358975,0.5067489070881606,0.5119047619047619,-0.09378300554995245,,
raw,setup3,0.6500534343728748,0.44871794871794873,0.5678897230375117,0.5023809523809524,0.07225857951742742,0.31367762568549745,0.03927644689682852
raw,setup4,0.5964247546876518,0.44358974358974357,0.5195176134648875,0.5142857142857142,-0.022611107572431788,,
