epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,lambda_rank
1,-0.07539875834788147,396.7221888491982,-0.07539875834788147,rank_kendall,1.0,1.0,4.0,1.0
2,-0.1125587028003984,426.0829275030839,-0.1125587028003984,rank_kendall,1.0,1.0,4.0,1.0
3,-0.10340235338203217,435.3254876387747,-0.10340235338203217,rank_kendall,1.0,1.0,4.0,1.0
4,-0.13630997335636302,436.42931165193255,-0.13630997335636302,rank_kendall,1.0,1.0,4.0,1.0
5,-0.14422366905369258,439.54192472759047,-0.14422366905369258,rank_kendall,1.0,1.0,4.0,1.0
6,-0.18409993418639428,451.8719883968956,-0.18409993418639428,rank_kendall,1.0,1.0,4.0,1.0
7,-0.18625215754697197,449.18086162366365,-0.18625215754697197,rank_kendall,1.0,1.0,4.0,1.0
8,-0.20747104953778417,446.591552734375,-0.20747104953778417,rank_kendall,1.0,1.0,4.0,1.0
9,-0.214280445716883,438.2110258403577,-0.214280445716883,rank_kendall,1.0,1.0,4.0,1.0
10,-0.2066543980648643,442.1820919639186,-0.2066543980648643,rank_kendall,1.0,1.0,4.0,1.0
11,-0.21121781437020554,454.32068834806745,-0.21121781437020554,rank_kendall,1.0,1.0,4.0,1.0
12,-0.2083986338816191,456.5910162674753,-0.2083986338816191,rank_kendall,1.0,1.0,4.0,1.0
13,-0.23806500787797727,450.7114595112048,-0.23806500787797727,rank_kendall,1.0,1.0,4.0,1.0
14,-0.23942752966755315,447.0873686137952,-0.23942752966755315,rank_kendall,1.0,1.0,4.0,1.0
15,-0.2664092928171158,445.2699087042558,-0.2664092928171158,rank_kendall,1.0,1.0,4.0,1.0
16,-0.2598888960323836,441.96056647049755,-0.2598888960323836,rank_kendall,1.0,1.0,4.0,1.0
17,-0.25765170235382884,449.9977770353618,-0.25765170235382884,rank_kendall,1.0,1.0,4.0,1.0
18,-0.25870362316307266,450.77446867290297,-0.25870362316307266,rank_kendall,1.0,1.0,4.0,1.0
19,-0.2789470694567028,448.3638514468544,-0.2789470694567028,rank_kendall,1.0,1.0,4.0,1.0
20,-0.2712474057548924,449.6244314093339,-0.2712474057548924,rank_kendall,1.0,1.0,4.0,1.0
21,-0.25933612490955155,453.4821986148232,-0.25933612490955155,rank_kendall,1.0,1.0,4.0,1.0
22,-0.29494059791690425,458.4123743960732,-0.29494059791690425,rank_kendall,1.0,1.0,4.0,1.0
23,-0.29409994890815333,457.225875051398,-0.29409994890815333,rank_kendall,1.0,1.0,4.0,1.0
24,-0.29084417772920507,454.93304443359375,-0.29084417772920507,rank_kendall,1.0,1.0,4.0,1.0
25,-0.28708828122992264,455.3996790835732,-0.28708828122992264,rank_kendall,1.0,1.0,4.0,1.0
26,-0.2732300546608473,453.40495701840047,-0.2732300546608473,rank_kendall,1.0,1.0,4.0,1.0
27,-0.2912798806240684,459.65574565686677,-0.2912798806240684,rank_kendall,1.0,1.0,4.0,1.0
28,-0.2944573869830684,458.4728072317023,-0.2944573869830684,rank_kendall,1.0,1.0,4.0,1.0
29,-0.31466673079289886,450.77980924907484,-0.31466673079289886,rank_kendall,1.0,1.0,4.0,1.0
30,-0.3072952157572696,458.62795699270146,-0.3072952157572696,rank_kendall,1.0,1.0,4.0,1.0
31,-0.2941314272190395,459.3398517809416,-0.2941314272190395,rank_kendall,1.0,1.0,4.0,1.0
32,-0.2998794913291931,458.99221159282484,-0.2998794913291931,rank_kendall,1.0,1.0,4.0,1.0
33,-0.29884403787161173,465.81289030376234,-0.29884403787161173,rank_kendall,1.0,1.0,4.0,1.0
34,-0.30868592309324366,463.8240083393298,-0.30868592309324366,rank_kendall,1.0,1.0,4.0,1.0
35,-0.29391499961677353,447.7739595112048,-0.29391499961677353,rank_kendall,1.0,1.0,4.0,1.0
36,-0.31613988546948685,452.1028458444696,-0.31613988546948685,rank_kendall,1.0,1.0,4.0,1.0
37,-0.3149258643388748,452.8974689684416,-0.3149258643388748,rank_kendall,1.0,1.0,4.0,1.0
38,-0.3245031104276055,454.6845767372533,-0.3245031104276055,rank_kendall,1.0,1.0,4.0,1.0
39,-0.3050464721102464,450.18333997224505,-0.3050464721102464,rank_kendall,1.0,1.0,4.0,1.0
40,-0.3198851245014291,442.3989032946135,-0.3198851245014291,rank_kendall,1.0,1.0,4.0,1.0
41,-0.32160043559576335,449.07526437859786,-0.32160043559576335,rank_kendall,1.0,1.0,4.0,1.0
42,-0.32115678097072403,459.07196044921875,-0.32115678097072403,rank_kendall,1.0,1.0,4.0,1.0
43,-0.3345518410205841,458.9637386924342,-0.3345518410205841,rank_kendall,1.0,1.0,4.0,1.0
44,-0.31416833949716466,455.28858385587995,-0.31416833949716466,rank_kendall,1.0,1.0,4.0,1.0
45,-0.3239100944054754,450.0830013877467,-0.3239100944054754,rank_kendall,1.0,1.0,4.0,1.0
46,-0.3236195460746163,446.82713237561677,-0.3236195460746163,rank_kendall,1.0,1.0,4.0,1.0
47,-0.32240879927810867,460.348388671875,-0.32240879927810867,rank_kendall,1.0,1.0,4.0,1.0
48,-0.32056191249897603,463.0874938964844,-0.32056191249897603,rank_kendall,1.0,1.0,4.0,1.0
49,-0.335540856969984,456.37932546515214,-0.335540856969984,rank_kendall,1.0,1.0,4.0,1.0
50,-0.33084845150771897,454.90394030119245,-0.33084845150771897,rank_kendall,1.0,1.0,4.0,1.0
51,-0.33328156565365036,458.48651765522203,-0.33328156565365036,rank_kendall,1.0,1.0,4.0,1.0
52,-0.32345303579380635,448.43952058490953,-0.32345303579380635,rank_kendall,1.0,1.0,4.0,1.0
53,-0.3394902191664043,453.5895032380757,-0.3394902191664043,rank_kendall,1.0,1.0,4.0,1.0
54,-0.3308993076023303,451.0869574295847,-0.3308993076023303,rank_kendall,1.0,1.0,4.0,1.0
55,-0.31224197149276733,447.063033254523,-0.31224197149276733,rank_kendall,1.0,1.0,4.0,1.0
56,-0.3359468618505879,460.54172395405016,-0.3359468618505879,rank_kendall,1.0,1.0,4.0,1.0
57,-0.3403428283176924,461.06663111636516,-0.3403428283176924,rank_kendall,1.0,1.0,4.0,1.0
58,-0.3503911487366024,451.73183079769734,-0.3503911487366024,rank_kendall,1.0,1.0,4.0,1.0
59,-0.32938222273399953,448.5386368600946,-0.32938222273399953,rank_kendall,1.0,1.0,4.0,1.0
60,-0.35044742493253006,446.089599609375,-0.35044742493253006,rank_kendall,1.0,1.0,4.0,1.0
61,-0.36080779292081533,444.09937487150495,-0.36080779292081533,rank_kendall,1.0,1.0,4.0,1.0
62,-0.35185736417770386,443.70453523334703,-0.35185736417770386,rank_kendall,1.0,1.0,4.0,1.0
63,-0.3467150048205727,449.24100213301807,-0.3467150048205727,rank_kendall,1.0,1.0,4.0,1.0
