input_version,setup,cn_ad_auc,3class_acc,3class_macro_auc,mci_conv_auc,r2_d_mod3,pearson_d_mod3,alignment_spearman
raw,setup1,0.8634994656562712,0.49743589743589745,0.6567253908488947,0.5,0.17790732947229715,0.46188753614296496,
raw,setup2,0.781599145050034,0.4,0.5803820574005851,0.38095238095238093,-0.010769348240749821,,
raw,setup3,0.7932575536772564,0.4461538461538462,0.6498424750133317,0.5476190476190477,0.006713303163201845,0.3655810142186893,0.08267996327088209
raw,setup4,0.7899543378995433,0.4282051282051282,0.5959447796643262,0.5333333333333333,-0.05929047102507323,,
combat,setup1,0.7926746332458954,0.46153846153846156,0.6268691052274771,0.49523809523809526,-0.07840507291164966,0.2976553696559643,
combat,setup2,0.7071796366462644,0.39487179487179486,0.5536232350388093,0.7000000000000001,0.05791047840939412,,
combat,setup3,0.7852909744486545,0.441025641025641,0.6060119117053803,0.6285714285714286,-0.2249306239622948,0.25564504900317875,0.00847292274717833
combat,setup4,0.75517341882833,0.4,0.5426125355075401,0.6714285714285715,-0.109221571548906,,
