epoch,loss
1,4.993191088948931
2,4.778777088437762
3,4.771783317838397
4,4.7712516614368985
5,4.770229748317173
6,4.770005192075457
7,4.769627605165754
8,4.76898900100163
9,4.769487721579416
10,4.769440838268825
11,4.768565501485552
12,4.768890040261405
13,4.768761515617371
14,4.768332447324481
15,4.768638355391366
16,4.768534336771284
17,4.768658348492214
18,4.7684319359915595
19,4.767668315342495
20,4.768044693129403
21,4.76756967817034
22,4.767528448786054
23,4.766835246767316
24,4.766372527394976
25,4.766210964747837
26,4.766150031770978
27,4.765588862555368
28,4.765815019607544
29,4.764556850705828
30,4.763727102960859
31,4.762858186449323
32,4.761739032609122
33,4.759618810244969
34,4.7585834094456265
35,4.759783506393433
36,4.762846112251282
37,4.759961009025574
38,4.75465190410614
39,4.753337110791888
40,4.751195124217442
41,4.745695182255337
42,4.75267607825143
43,4.7478830473763605
44,4.742538980075291
45,4.750847543988909
46,4.743540746825082
47,4.751352276120867
48,4.752021091324942
49,4.745338252612522
50,4.747223445347378
51,4.742697851998465
52,4.725534422057016
53,4.736910275050572
54,4.73131445475987
55,4.743262205805097
56,4.736935939107623
57,4.727086084229605
58,4.754964249474662
59,4.742750287055969
60,4.727888533047268
61,4.716789637293134
62,4.723811711583819
63,4.730826275689261
64,4.745861053466797
65,4.72555935382843
66,4.719756943838937
67,4.729165502956936
68,4.71966028213501
69,4.731204271316528
70,4.743387579917908
71,4.72557658808572
72,4.7084187269210815
73,4.720973866326468
74,4.721984897341047
75,4.709221533366612
76,4.70264858858926
77,4.711232491901943
78,4.708424619265965
79,4.712920648711068
80,4.704501407487052
81,4.707869342395237
82,4.696643965584891
83,4.703721046447754
84,4.714743835585458
85,4.700860244887216
86,4.711954474449158
87,4.704907264028277
88,4.707018903323582
89,4.699590018817356
90,4.695150528635297
91,4.697588750294277
92,4.69329833984375
93,4.698418753487723
94,4.695575458662851
95,4.695332220622471
96,4.709129061017718
97,4.684252313205174
98,4.702984060559954
99,4.712661470685687
100,4.697533113615854
101,4.6851365225655695
102,4.688103812081473
103,4.690903748784747
104,4.708527360643659
105,4.677940658160618
106,4.672796045030866
107,4.704335314886911
108,4.686208231108529
109,4.683469840458462
110,4.689157485961914
111,4.696475097111294
112,4.678208691733224
113,4.688440527234759
114,4.687416093690055
115,4.67265750680651
116,4.6812708377838135
117,4.681776625769479
118,4.679492286273411
119,4.6950375863483975
120,4.669029712677002
121,4.677635499409267
122,4.6976253645760675
123,4.678676792553493
124,4.68441333089556
125,4.680158189364842
126,4.671514817646572
127,4.670553922653198
128,4.675611870629447
129,4.678075807435172
130,4.674503292356219
131,4.664676751409258
132,4.672410198620388
133,4.661820820399693
134,4.667103869574411
135,4.694711583001273
136,4.676197682108198
137,4.668945533888681
138,4.661517517907279
139,4.664536561284747
140,4.6609316893986295
141,4.6524510724203925
142,4.657886454037258
143,4.668781280517578
144,4.67114349773952
145,4.650889379637582
146,4.653979063034058
147,4.661111865724836
148,4.650516135351999
149,4.667002575738089
150,4.660283173833575
