epoch,loss
1,899.013449532645
2,774.1339983258929
3,731.2180262974331
4,696.8382088797433
5,671.7339869907925
6,642.71926007952
7,620.4998430524554
8,595.28273664202
9,564.3598480224609
10,540.0870012555804
11,513.9703020368304
12,493.03419276646207
13,467.6311471121652
14,445.7557612827846
15,422.35098702566967
16,407.54854692731584
17,388.574207850865
18,374.4175327845982
19,362.8846173967634
20,351.7339782714844
21,339.4104679652623
22,327.06283787318637
23,318.23597935267856
24,308.1580483572824
25,294.6328430175781
26,285.4139731270926
27,278.61158752441406
28,264.2508806501116
29,259.98410252162387
30,248.0396684919085
31,243.38843645368303
32,230.09906659807478
33,221.58363560267858
34,212.95788792201452
35,203.99220493861608
36,194.0578384399414
37,186.2054159981864
38,175.25921957833427
39,168.9303425380162
40,158.20182146344865
41,149.6504968915667
42,146.55416543143136
43,137.37960379464286
44,130.1777000427246
45,121.87789808000836
46,114.7683824811663
47,106.31057575770787
48,100.1884994506836
49,91.98713084629604
50,84.88210460117885
51,78.00093078613281
52,70.96787861415318
53,65.91240991864886
54,58.4551021030971
55,52.00100980486189
56,46.00214385986328
57,39.809528078351704
58,34.05390698569162
59,28.785951341901505
60,23.593793596540177
61,18.749844346727645
62,14.17703287942069
63,10.2117714541299
64,7.039298432213919
65,5.316628132547651
66,4.804614560944693
67,4.766999704497201
68,4.765063898903983
69,4.763719814164298
70,4.762045298303876
71,4.761035340172904
72,4.760043740272522
73,4.760173525129046
74,4.756888662065778
75,4.7556626456124445
76,4.757764969553266
77,4.758155022348676
78,4.7563727583204
79,4.758560810770307
80,4.7536724124635965
81,4.75475093296596
82,4.7527985743113925
83,4.751846023968288
84,4.756071175847735
85,4.74880462033408
86,4.747026068823678
87,4.753258756228855
88,4.749986444200788
89,4.747719866888864
90,4.745715362685067
91,4.750821079526629
92,4.748822041920254
93,4.746179648808071
94,4.748462200164795
95,4.740457824298313
96,4.746492726462228
97,4.74808669090271
98,4.740424939564297
99,4.743380580629621
100,4.740164603505816
101,4.740548304149082
102,4.741402881486075
103,4.743287256785801
104,4.751166224479675
105,4.7403101580483575
106,4.732881511960711
107,4.739539044243949
108,4.741085018430438
109,4.742939693587167
110,4.736387542315891
111,4.732700484139579
112,4.748242701802935
113,4.736423935209002
114,4.734601633889334
115,4.734451566423688
116,4.732706717082432
117,4.73830829347883
118,4.733463883399963
119,4.736613324710301
120,4.733745098114014
121,4.730638759476798
122,4.7347367491040915
123,4.732726761272976
124,4.730995246342251
125,4.726874964577811
126,4.724832160132272
127,4.727285163743155
128,4.728783181735447
129,4.723187838281904
130,4.722203918865749
131,4.722935029438564
132,4.733573045049395
133,4.72819151197161
134,4.717931066240583
135,4.721769639423916
136,4.72217503615788
137,4.722089733396258
138,4.711859158107212
139,4.721361143248422
140,4.718203067779541
141,4.719284483364651
142,4.722607936177935
143,4.715034535952976
144,4.72149886403765
145,4.727122613361904
146,4.7226360866001675
147,4.7235641820090155
148,4.720373409135001
149,4.711753112929208
150,4.711630753108433
151,4.724495938846043
152,4.728418571608407
153,4.717966965266636
154,4.716974599020822
155,4.705911431993757
156,4.714187230382647
157,4.709806987217495
158,4.728178875786917
159,4.711570228849139
160,4.71066233089992
161,4.703871386391776
162,4.711928980691092
163,4.706407444817679
164,4.713768584387643
165,4.701322879110064
166,4.70462703704834
167,4.702717253140041
168,4.702529600688389
169,4.70699257510049
170,4.701325297355652
171,4.703064935547965
172,4.706397635596139
173,4.707641107695443
174,4.707571608679635
175,4.708833677428109
176,4.718305502619062
177,4.708747812679836
178,4.705406069755554
179,4.706569841929844
180,4.697643722806658
181,4.702016132218497
182,4.696072782788958
183,4.707884005137852
184,4.700966460364206
185,4.696226443563189
186,4.686625531741551
187,4.701077835900443
188,4.692653928484235
189,4.694381850106375
190,4.696737119129726
191,4.695280398641314
192,4.692534480776105
193,4.697116783687046
194,4.689854672976902
195,4.703487430300031
196,4.722149780818394
197,4.712323205811637
198,4.688201768057687
199,4.694320814950125
200,4.6898404359817505
