epoch,loss
1,903.7964564732143
2,797.0520673479352
3,750.1517333984375
4,713.6906215122768
5,692.0751255580357
6,654.6803632463727
7,634.1455906459263
8,604.1870901925223
9,586.8041076660156
10,552.4108581542969
11,536.5321873256138
12,503.05786786760603
13,476.18857029506137
14,445.1487143380301
15,416.5461883544922
16,399.47416033063615
17,373.0086691720145
18,359.94205147879467
19,345.0985107421875
20,326.52022552490234
21,317.5730547223772
22,309.36668069022045
23,298.5969696044922
24,286.8773171561105
25,279.53744833809986
26,272.9109671456473
27,258.93297685895647
28,255.23394993373327
29,246.91758619035994
30,237.8037556239537
31,228.26948983328683
32,223.39046151297433
33,215.1454805646624
34,205.0150865827288
35,202.38613782610213
36,195.1744166782924
37,186.9068341936384
38,180.93970489501953
39,173.70061819893974
40,167.71346391950334
41,158.0344020298549
42,157.3105523245675
43,147.0921412876674
44,141.11378751482283
45,133.9963640485491
46,127.70678874424526
47,124.48291833060128
48,117.45532880510602
49,108.99936131068638
50,106.7206551688058
51,101.07984106881278
52,93.39821788242885
53,86.16584941319057
54,81.81646837506976
55,76.46482576642718
56,70.67858450753349
57,64.80084473746163
58,59.803078515189036
59,54.83230781555176
60,49.081839425223215
61,44.37058639526367
62,38.683062008449006
63,34.10216276986258
64,29.80100359235491
65,25.12262180873326
66,20.952577454703196
67,16.395497935158865
68,12.777553149632045
69,9.1938522202628
70,6.626305477959769
71,5.241390773228237
72,4.809254339763096
73,4.766415051051548
74,4.763695563588824
75,4.760829295430865
76,4.760000893047878
77,4.759423562458584
78,4.757882084165301
79,4.75747333254133
80,4.756814871515546
81,4.755516971860613
82,4.756171533039638
83,4.75317336831774
84,4.756584644317627
85,4.759017876216343
86,4.755813326154437
87,4.754943915775844
88,4.754001668521336
89,4.75311723777226
90,4.751677053315299
91,4.755416291100638
92,4.750189474650791
93,4.752138563564846
94,4.752227987561907
95,4.751921006611416
96,4.756857940128872
97,4.753636956214905
98,4.749718478747776
99,4.749913675444467
100,4.755230563027518
101,4.751064811434064
102,4.7489659786224365
103,4.746700627463205
104,4.75058502810342
105,4.750339712415423
106,4.74681157725198
107,4.747506277901786
108,4.745432087353298
109,4.7471001488821845
110,4.74531660761152
111,4.745705246925354
112,4.744403634752546
113,4.748242361204965
114,4.745338439941406
115,4.74743207863399
116,4.742703114237104
117,4.742851529802595
118,4.743063756397793
119,4.749282666615078
120,4.746345009122576
121,4.746823361941746
122,4.742189049720764
123,4.741200395992824
124,4.740682261330741
125,4.7393285376685
126,4.742855089051383
127,4.739139011928013
128,4.740133047103882
129,4.739494868687221
130,4.739576867648533
131,4.738590649196079
132,4.739604711532593
133,4.740249191011701
134,4.740814651761736
135,4.743359361376081
136,4.743003589766366
137,4.736190046582903
138,4.735665849276951
139,4.7460393735340665
140,4.735296862465995
141,4.731747882706778
142,4.7348781653812955
143,4.734748499734061
144,4.741100651877267
145,4.731972013201032
146,4.7309059245245795
147,4.736517616680691
148,4.736937301499503
149,4.735566071101597
150,4.7317880392074585
151,4.73588228225708
152,4.730947392327445
153,4.731148038591657
154,4.730598517826626
155,4.73295613697597
156,4.72998080934797
157,4.730071493557522
158,4.728211385863168
159,4.740705115454538
160,4.7338695866721014
161,4.726630296025958
162,4.733209116118295
163,4.726249762943813
164,4.729456033025469
165,4.727397373744419
166,4.747389929635184
167,4.726548518453326
168,4.727602975709098
169,4.737973894391741
170,4.7308788640158514
171,4.7258705752236505
172,4.725720013890948
173,4.725447842053005
174,4.721568073545184
175,4.734191979680743
176,4.73105035509382
177,4.724291818482535
178,4.7278322662626
179,4.721976637840271
180,4.728415642465864
181,4.7280891452516824
182,4.726101636886597
183,4.718493972505842
184,4.738375782966614
185,4.735800504684448
186,4.728125844682966
187,4.748012321335929
188,4.741269571440561
189,4.727443695068359
190,4.722177675792149
191,4.729950819696699
192,4.726663708686829
193,4.728813171386719
194,4.7375719376972745
195,4.7224156856536865
196,4.728699939591544
197,4.722292883055551
198,4.727270841598511
199,4.726458004542759
200,4.722194944109235
