epoch,loss,loss_euclidean,loss_rank,loss_mode,tau,beta,rank_alpha,rank_nu,lambda_rank
1,-0.0168751564465071,1943.9732216282894,-0.0168751564465071,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
2,-0.029640664413914476,2073.0374948601975,-0.029640664413914476,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
3,-0.03514552790377485,2101.5337620785363,-0.03514552790377485,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
4,-0.03589588392672962,2132.7443333675988,-0.03589588392672962,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
5,-0.04061211130924915,2142.1807026110196,-0.04061211130924915,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
6,-0.04461061140816463,2174.946205540707,-0.04461061140816463,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
7,-0.046487917829501,2151.7652138157896,-0.046487917829501,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
8,-0.05177225329374012,2146.287417763158,-0.05177225329374012,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
9,-0.05047815116612535,2061.592394377056,-0.05047815116612535,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
10,-0.05444520045267908,2176.171515213816,-0.05444520045267908,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
11,-0.05713811183446332,2235.1455977590463,-0.05713811183446332,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
12,-0.05933700521525584,2269.105828536184,-0.05933700521525584,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
13,-0.057875679021603184,2229.1508917557567,-0.057875679021603184,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
14,-0.05736623008392359,2159.5691046463817,-0.05736623008392359,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
15,-0.06319997989033398,2207.076287520559,-0.06319997989033398,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
16,-0.06368879385684666,2259.768471165707,-0.06368879385684666,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
17,-0.06869589772663619,2336.4206671463817,-0.06869589772663619,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
18,-0.06804378497365274,2271.9503623560854,-0.06804378497365274,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
19,-0.06916217858854093,2210.329236482319,-0.06916217858854093,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
20,-0.06688562035560608,2222.117560135691,-0.06688562035560608,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
21,-0.06667401269078255,2265.8174599095396,-0.06667401269078255,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
22,-0.0698206185510284,2307.5377390008225,-0.0698206185510284,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
23,-0.0727551881419985,2345.765316611842,-0.0727551881419985,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
24,-0.06771308516985491,2299.1848401521383,-0.06771308516985491,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
25,-0.07025735099848948,2305.180291426809,-0.07025735099848948,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
26,-0.07227119195618127,2381.8759894120067,-0.07227119195618127,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
27,-0.06955245098001078,2270.7536878083883,-0.06955245098001078,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
28,-0.07348049941815828,2335.1412160773025,-0.07348049941815828,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
29,-0.07275348293938134,2302.925665604441,-0.07275348293938134,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
30,-0.07238320967084483,2283.3711451480262,-0.07238320967084483,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
31,-0.0708964372936048,2264.448794716283,-0.0708964372936048,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
32,-0.07631794520114597,2275.4612587376646,-0.07631794520114597,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
33,-0.07761888107971142,2280.7115928248354,-0.07761888107971142,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
34,-0.07900985663658694,2259.5916426809213,-0.07900985663658694,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
35,-0.07185593561122292,2300.327508223684,-0.07185593561122292,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
36,-0.07641231641173363,2361.1831440172696,-0.07641231641173363,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
37,-0.07636087172125515,2340.6478592722037,-0.07636087172125515,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
38,-0.07382526738863242,2254.6215049342104,-0.07382526738863242,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
39,-0.0751217178216106,2255.2591103001646,-0.0751217178216106,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
40,-0.07703750678583195,2193.6981201171875,-0.07703750678583195,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
41,-0.07832366933948115,2244.6575092516446,-0.07832366933948115,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
42,-0.08017063650645707,2259.5752210115133,-0.08017063650645707,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
43,-0.0836368710979035,2259.3349609375,-0.0836368710979035,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
44,-0.08188301167990032,2288.4963250411183,-0.08188301167990032,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
45,-0.08095449326854003,2283.6376053659537,-0.08095449326854003,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
46,-0.07875320550642516,2247.789666426809,-0.07875320550642516,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
47,-0.08001846075057983,2269.4444772820725,-0.08001846075057983,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
48,-0.08280338778307564,2292.3559056332238,-0.08280338778307564,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
49,-0.0785419540969949,2260.7951788651317,-0.0785419540969949,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
50,-0.08419532250416906,2216.6099660773025,-0.08419532250416906,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
51,-0.07949632406234741,2248.2688373766446,-0.07949632406234741,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
52,-0.07803385391047127,2289.8896741365133,-0.07803385391047127,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
53,-0.08063685188167974,2332.0964483963817,-0.08063685188167974,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
54,-0.08402075187156074,2304.068487870066,-0.08402075187156074,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
55,-0.08235090853352296,2341.2914139597037,-0.08235090853352296,rank_kendall_basic,0.1,1.0,10.0,0.1,1.0
